,split_0,split_1,split_2,split_3,split_4,split_5,split_6,split_7,split_8,split_9,split_10,split_11,split_12,split_13,split_14,split_15,split_16,split_17,split_18,split_19,split_20,split_21,split_22,split_23,split_24,split_25,split_26,split_27,split_28,split_29,split_30,split_31,split_32,split_33,split_34,split_35,split_36,split_37,split_38,split_39,split_40,split_41,split_42,split_43,split_44,split_45,split_46,split_47,split_48,split_49,mean,std,min,max
equivalentSoundLevel_dBp,0.1571730659315535,0.2052849586398968,0.17319178654976838,0.21969463734567876,0.2527229543914548,0.18939635089553375,0.10398938027940206,0.1627523674078685,0.168918430462677,0.10855178878731642,0.17836508185998057,0.16622355680955506,0.19250839348084908,0.2073464035682024,0.12815372676316164,0.2436449538358498,0.09864445507200163,0.0938944639916684,0.05805460624168921,0.21671210562414261,0.10975989469099295,0.1126833705613672,0.22230575779958484,0.14231874872834913,0.04600604375017074,0.19432051115651824,0.183356834838602,0.1321420309604602,0.07609973123181182,0.13884286465831722,0.12260908987843824,0.044604454291763775,0.32363766932441684,0.05841996603832023,0.07764839474884601,0.10841522577437397,0.177242463027374,0.18443857844198966,0.11326457875745752,0.07818206855283463,0.06771780898223452,0.18955588694201922,0.12562565479252402,0.06619103864051655,0.19887637587839607,0.11420649498070053,0.16536216501741755,0.10383368689400063,0.26611292857198526,0.08549159679721675,0.14708990765294502,0.06199405205065037,0.044604454291763775,0.32363766932441684
shimmerLocaldB_sma3nz_stddevNorm,0.0834669111181457,0.14944994180488005,0.0746415537115554,0.1108205293077978,0.08382629434190221,0.06219696924353789,0.05540936800592009,0.14803222729420978,0.036399711699975835,0.04689629433390723,0.09357404903782643,0.07770807757259279,0.10485894481249285,0.07717339886747636,0.07748986458884287,0.0637661500394505,0.10318179891649527,0.052763654049307496,0.031170192949496106,0.13457475994513032,0.04771573585499869,0.05867187353020326,0.09477752423997278,0.0374816513084057,0.014141342807537866,0.0901628445628842,0.06637623194621933,0.07393178967222586,0.04380510306753953,0.06450580104794784,0.08225781955048368,0.021879352914637176,0.09350320216049379,0.05659140291974567,0.1544771741000927,0.04718606184594649,0.12272498198615235,0.0784879137787885,0.0867098619990692,0.04330665267868499,0.06086490162554745,0.0795957733482894,0.07607703653692276,0.03011719381948892,0.10123511050646158,0.04123070841100677,0.08881979414843699,0.009247478910930557,0.07668794190295448,0.03348387781676109,0.07286909661279545,0.03326720641627083,0.009247478910930557,0.1544771741000927
F0semitoneFrom27.5Hz_sma3nz_pctlrange0-2,0.07358887086279062,0.10848676061021742,0.045805096720520265,0.11060061365674788,0.0715915323643525,0.08733560375717239,0.0501057459750198,0.08765271798019617,0.075060721617322,0.03227881355459644,0.08302999305824238,0.026785097783969557,0.060429769850326956,0.03286130697469528,0.03532315035196583,0.06943687088198035,0.05585228370179751,0.09346607859237344,0.027708909946120745,0.09191541740152852,0.05179590167667055,0.030171316183285023,0.0332101091971205,0.017198587291585996,0.013193781899843224,0.12745918590916025,0.10165867379373321,0.03953186542889003,0.04353041897953845,0.0794597826947543,0.04196353377012487,0.02057429745982369,0.1528796489197531,0.07376911957756238,0.03270919478902673,0.06732704298094432,0.0990496788474252,0.07136681241426608,0.045615467293884895,0.033991421200585514,0.04328948639446936,0.07207288604969875,0.037216582718907223,0.02134514448606179,0.0614474076217421,0.04074048972691521,0.07833258034167212,0.03160277184235518,0.06011805506843126,0.039799460572673084,0.059634721215456814,0.030246791692003464,0.013193781899843224,0.1528796489197531
F1amplitudeLogRelF0_sma3nz_amean,0.08015121698146385,0.11780634534646874,0.08676532485924632,0.09861017793077967,0.056760811070725954,0.05525496879663545,0.06126004891343573,0.06527513011377388,0.03426494696803709,0.03847598856152378,0.05575833951301194,0.10916172693357176,0.05691239170565342,0.03267695194441654,0.05395204385274627,0.06624074291631857,0.08749874272202104,0.041932440184888,0.024156765957266086,0.09897192827748379,0.05599137606874313,0.029727470802424133,0.05038986017316778,0.02355048344611371,0.012096919466818236,0.041649885846923744,0.06371667207286769,0.07420742284953356,0.025820733705628394,0.09042560786497829,0.07100690016740666,0.013220905926238572,0.07420646647805205,0.06067257769517821,0.07777861401762355,0.03550646047031686,0.110310833099755,0.05173837854667528,0.03969794337345136,0.030458937247082228,0.03072386381419744,0.0660952404664942,0.04400715449245541,0.03639832980162409,0.0891330285268211,0.03275405253394508,0.010485229095597785,0.021587696968098178,0.06238599837430374,0.042603700442885147,0.05580471554769737,0.026666654119708307,0.010485229095597785,0.11780634534646874
mfcc1V_sma3nz_amean,0.042765036403925295,0.032549767219520305,0.014837719039965272,0.025435913923182448,0.03210205800799582,0.02724467873569181,0.013492392246047204,0.0391638496962571,0.02875436597809656,0.01992954621201008,0.025965244558951696,0.03492689102389926,0.005730305702527923,0.013772115159423216,0.028616663119057778,0.012665966372335176,0.0108192249347797,0.021348182350736628,0.004330673081471279,0.022145796590241042,0.015877815240320434,0.03400418434512606,0.024466581372445572,0.007703628225070721,0.002260498370323464,0.01639690341919424,0.006925455570145785,0.009580802679710263,0.013525284989291887,0.04231041379623107,0.04585667128050318,0.006503198967524152,0.028423651834705094,0.021055861155360848,0.027769111759930333,0.008227718099591073,0.01806269119805891,0.02037331465237168,0.008916371446126468,0.011604985619705473,0.031968696523849476,0.027391282364779418,0.012272913451646102,0.0015853205905606207,0.039475780272332915,0.02929530144130627,0.011160030892399472,0.0059616362860961634,0.030249830318358494,0.01859797807264373,0.0206880060918365,0.011535393181122308,0.0015853205905606207,0.04585667128050318
