,split_0,split_1,split_2,split_3,split_4,split_5,split_6,split_7,split_8,split_9,split_10,split_11,split_12,split_13,split_14,split_15,split_16,split_17,split_18,split_19,split_20,split_21,split_22,split_23,split_24,split_25,split_26,split_27,split_28,split_29,split_30,split_31,split_32,split_33,split_34,split_35,split_36,split_37,split_38,split_39,split_40,split_41,split_42,split_43,split_44,split_45,split_46,split_47,split_48,split_49,mean,std,min,max
equivalentSoundLevel_dBp,0.16667924756427838,0.2532963725041915,0.14794144000591197,0.21336263447518153,0.24710444414944616,0.11375343013414904,0.19513389588020602,0.16137811405558314,0.21057947994290566,0.1619269124151454,0.20922109138397982,0.11067760735678918,0.2553515233253794,0.18276560356652957,0.09292890211640203,0.2893500707429869,0.15247550390225345,0.04917431676690928,0.04781177333817935,0.1676523991798365,0.22641551778251076,0.14666219411589781,0.2445800944977899,0.12574564180314657,0.0532191404346108,0.2514497433059885,0.16269312717143636,0.10180045249647941,0.180484154446092,0.13991877038881398,0.1172420769588603,-0.006343262939818484,0.23460937499999995,0.08189145998348003,0.08619826248400594,0.11746029129002383,0.07202846928922098,0.1082251230776161,0.19173675918282995,0.05735009624774882,0.05649179439772569,0.1504717871207354,0.09349321053603457,0.13035949943497913,0.1772648827668546,0.1407954691724721,0.12368352239910466,0.06583397260575853,0.15064276477480576,0.11532385497637566,0.14652586016015648,0.06529858130210207,-0.006343262939818484,0.2893500707429869
shimmerLocaldB_sma3nz_stddevNorm,0.08208276836903378,0.1923315805517451,0.05464346540392496,0.10402880082907837,0.09824608758499644,0.05533264356793764,0.0862087169717356,0.11766517904249382,0.059049767359952494,0.05198467836604411,0.10174497305838653,0.08230561378509275,0.15443035238786873,0.060876034164952054,0.06762889476778357,0.05499149492315036,0.13463575734419028,0.037038619816397535,0.038860753031706365,0.15786702026489605,0.09314843142091625,0.07049146198451751,0.10491459952751099,0.02930474333983105,0.017768942424935125,0.10779022921404584,0.06353272689435237,0.05950556341838471,0.12938178539389608,0.11350443510737629,0.11578377637110696,-0.0026620307949374237,0.06254986854138087,0.06100321778618517,0.145198536976519,0.05313179219775451,0.06138291571908166,0.04439159830342752,0.13029599921842605,0.042629669850463035,0.04903698485119581,0.08419382957048699,0.0630287802047061,0.06596019182264705,0.08220612330437434,0.06207495545392839,0.07628779059273695,0.004197100295017916,0.07666445961457859,0.03686209466925777,0.0779102754973094,0.039511772306020244,-0.0026620307949374237,0.1923315805517451
F0semitoneFrom27.5Hz_sma3nz_pctlrange0-2,0.07167820336956139,0.15112940100594421,0.045704937463339416,0.09148233584343089,0.08462822838768679,0.07033704164014619,0.059385255835060935,0.06906388179150523,0.09559870537976241,0.04300540068499173,0.07985852039642659,0.049223234818618795,0.028944885870106934,0.03206955964934848,0.041139880952380914,0.04192803781215158,0.10548219588949703,0.05847705849249051,0.024569806431946346,0.10971651263386017,0.1345702300876792,0.061118690266066804,0.026235187090382556,0.018684675641303314,0.018654725083158626,0.09617307386425165,0.091158186584284,0.04473963714392177,0.11283391715437084,0.0939061595831749,0.024768994817863106,-0.0025565773058533886,0.09325824474165524,0.09027402115875327,0.04277014277933395,0.08266694921457769,0.053501236372825056,0.030769789170904685,0.07580604769462261,0.02844988554703147,0.032262032563964954,0.05967649992770018,0.04643856507861139,0.04981671797220151,0.0519156045191282,0.04734020336282619,0.04630279966247922,0.021246103708523697,0.05549774140551861,0.047390786941777216,0.06058186712362589,0.03179927776820183,-0.0025565773058533886,0.15112940100594421
mfcc1V_sma3nz_amean,0.04744724728289544,0.05584324035970128,0.0300842414774171,0.03795832301351422,0.040641031314069966,0.014243950416336037,0.039358778707497696,0.017205136684303353,0.034118209644829985,0.024316777351306676,0.021912552349972532,0.03966021518144899,0.031809524826633656,0.00859244880972795,0.015292217813051128,0.02512661979379748,0.022594102380488493,0.010000131898280034,0.00499644363156023,0.03349407535648005,0.05758849767164824,0.03271377113969706,0.024435490016765746,0.012151372019793065,0.003851907385214977,0.007896221955995965,0.008030040566048805,0.010849041357236345,0.03339026605558709,0.07370727138592065,0.04275817111371483,-0.0009486775650470422,0.02443629972565159,0.010394875971650662,0.023415826978939732,0.015941460988021086,0.007904446768283878,0.014630152392937223,0.02480461779968314,0.012884105432211624,0.009847592493191,0.0121747266286018,0.00374220975783476,0.02113159730240166,0.03620281858075498,0.05666014284677275,0.01713463829326402,0.007731051455093141,0.028967952113544353,0.06944258925849724,0.025171314923664454,0.017220182007160748,-0.0009486775650470422,0.07370727138592065
F1amplitudeLogRelF0_sma3nz_amean,0.0448618211635187,0.050280064014631934,0.04979089881438993,0.013764511253365858,0.014976916382730809,0.02053477380274766,0.04884749351332471,0.0379063833114759,0.01251500439482692,0.025484118347930084,0.007105640061419124,0.03414634735520933,0.03215396906765611,0.010235962862940115,0.0042545928865373285,0.042832713266791805,0.06621295010024485,0.007623896451056936,0.014709835996701566,0.024941535256077764,0.018794975192324686,0.02749124874896479,0.028675506782502677,0.008645481026085308,0.00476950330666892,0.02300537613484585,0.006706276452932834,0.01223677623591642,0.02807286676471607,0.022259694412744523,0.031681938014403256,-0.0005315533253347734,0.019293159865112028,0.022939275521040733,0.0177164060068472,0.015684256523591216,0.03383790261082231,0.009269919503195409,0.026644127544767738,0.01099098136011331,0.005653776763881436,0.0374211118015416,0.016755755711195527,0.03828236176323712,0.028953780705431087,0.012117754574905873,0.004262998835824127,0.0025903790897694283,0.018571732297314233,0.0061280221193415725,0.022042024412965603,0.014704938145272477,-0.0005315533253347734,0.06621295010024485
