,split_0,split_1,split_2,split_3,split_4,split_5,split_6,split_7,split_8,split_9,split_10,split_11,split_12,split_13,split_14,split_15,split_16,split_17,split_18,split_19,split_20,split_21,split_22,split_23,split_24,split_25,split_26,split_27,split_28,split_29,split_30,split_31,split_32,split_33,split_34,split_35,split_36,split_37,split_38,split_39,split_40,split_41,split_42,split_43,split_44,split_45,split_46,split_47,split_48,split_49,mean,std,min,max
equivalentSoundLevel_dBp,-0.016816136728688095,0.10586806327932854,0.00010659179640660021,0.06701599055974683,0.048184726057685354,0.18193085543343465,0.030158031108864933,0.11983524346557814,-0.1977509369866551,-0.04908110864900983,0.04951169312072676,-0.2205706962711922,0.16286524738225364,0.07328425397609671,0.006153495938218236,0.1469779816283264,0.06273122703065521,0.002109389153063574,-0.00803640282614053,0.06837534417768824,-0.018582339497148184,0.02051222012678155,0.06836952049786409,-0.07102586283954053,0.02468104202205913,-0.02855558336113892,-0.17644055468525227,0.1109720206723943,-0.034638621380765316,0.025397216442589833,0.0534913654370999,0.05868652938939508,0.1308376200274347,-0.05595248394438208,0.054179142921536444,0.05506396202291525,0.15647799406339305,-0.06578623046169953,-0.0004701853930248502,-0.20462226937992828,-0.05287018717831475,0.04617306177920022,0.01233750318888226,-0.0010059423885853832,-0.002905718449931452,0.050488683127572195,-0.04584427568406605,-0.07606957585421233,0.19916633698604783,-0.09625629225455579,0.015373218971980162,0.09322591705024093,-0.2205706962711922,0.19916633698604783
F0semitoneFrom27.5Hz_sma3nz_pctlrange0-2,-0.003404646336745091,0.11111360202795377,0.0008564634953522957,0.022046283198064287,0.014176351211103898,0.0707945305936464,0.005768235747118131,0.02085822073927612,-0.04823518788421483,-0.047149678168196645,0.0017089578209592445,-0.034744564263748445,0.048847138080920026,0.043939464358770705,0.0016657447490781036,0.11537565798943958,0.021769954053450828,0.001435431489858625,-0.0067976526502761545,0.04604185671714419,-0.009850694569786368,0.0009810660433767794,0.01993185958592335,-0.03933935329149348,0.009490573577989948,-0.004945526545063585,-0.06531229397939592,0.022541644606486506,-0.022402934496272214,0.011714108082647792,0.049124063290359246,0.05818919250549244,0.0,-0.047906559594574044,0.04409751412981828,0.049406314943932335,0.04487398612385172,-0.00462469429102592,-0.00019565511077854742,-0.015367615161853858,-0.03581669216700085,0.03674493852563118,0.005272077258774162,-0.001067315569097522,-0.002298372663751748,0.0,0.0,-0.015520947400919975,0.07615953073108439,-0.04596981861160091,0.010079491178434163,0.03811085925813356,-0.06531229397939592,0.11537565798943958
shimmerLocaldB_sma3nz_stddevNorm,-0.0005481252857796042,0.1365431461554145,0.00015472267787081,0.047421607081618564,0.012183292271316143,0.05265326446482737,0.02205669065209889,0.08339521810903022,-0.17401487072706562,0.0,0.025461504472366264,0.0,0.07340756385941853,0.007372431837803516,0.001129930254930269,0.012199648000857455,0.034273981057069344,0.00030138993367453704,-0.007936022739263532,0.05712352863665698,-0.008664897214601416,0.010485759451493363,0.0464124039162619,-0.01879249789855297,0.015012151587029345,-0.02362872749292503,-0.03197462040351402,0.053747586415742114,-0.035947082322297874,0.006435955269167566,0.006050369995284642,0.05497919375545317,0.06313528806584355,-0.05830904293275692,0.04099118006788358,0.03436182238479905,0.13366745293661095,-0.08262137548732944,0.0,-0.007305373503361612,-0.05564523905830494,0.016340004699486838,0.006531327630984679,-0.002329631866165595,-0.0019053993591392586,0.0014957264957265026,-0.09934221807089721,-0.04184894813564224,0.035970254009187054,-0.004544936801881232,0.008718707736928583,0.051303748489822464,-0.17401487072706562,0.1365431461554145
mfcc1V_sma3nz_amean,-0.0039436266751081426,0.009567356708560402,0.000248166613907329,0.0,0.009911880234279117,0.004061050406606604,0.0007148701658123358,0.017259749760470663,-0.08308351432708433,-0.011711687946255838,0.005530220094263299,-0.06693126095888732,0.08924294043478331,0.013866991966584828,0.0025948606434717868,0.033281732148634786,0.0121944615388243,0.0,-0.0036272191885618004,0.006771219769304079,0.0,0.00791812231765351,0.0,-0.04971596783883576,0.0,-0.009875757702146598,0.0,0.04067460256579948,-0.011768759630052281,0.00756219228660829,0.017114491571287728,0.0,0.00805812757201646,-0.029778438967867978,0.0,0.0,0.06370059087366803,-0.0022691276803118924,-0.00026734682213074517,-0.08487752023417326,-0.039620660546586486,0.02847943021897061,0.003974412618354602,0.0,-0.0025105358903463994,0.0,0.0,-0.008066529492455423,0.026908870805808255,-0.049473456177738434,-0.0009577013752574573,0.029710976324886174,-0.08487752023417326,0.08924294043478331
F1amplitudeLogRelF0_sma3nz_amean,-0.01929277607775542,0.1208943376246615,0.00033439211679948955,0.030264304460066983,0.03536265996137462,0.02651106284925011,0.006300347347564136,0.04490663821810501,-0.18644211070996114,-0.036776318103478554,0.03985462103933134,-0.03184721934041103,0.0825286135409328,0.05413623583886835,0.0036957003901448783,0.008722682979167165,0.05521448043302626,0.0011795771917900778,-0.010374162445921764,0.0035735124190161486,-0.02820604922729199,0.02065312246918441,0.0376073668833442,-0.07842001533755516,0.0225420492174767,-0.033975018228104656,-0.13295481345299318,0.058164524573035226,-0.03946750883995568,0.02221644699260591,0.06564137305044723,0.02853548080279628,0.10504200960219472,-0.057797487044657835,0.02497496799202157,0.05462036480884743,0.11387987521871416,-0.09922808484044475,-0.002135929770960414,-0.3721796565303654,-0.03509399217989753,0.018110885662754626,0.010326968376744003,-0.000674134723669367,-0.0057982699617056144,0.0055179645457423526,-0.1046494837917838,-0.048374673185372766,0.024090740289509784,-0.10596234751616662,-0.006084934888258703,0.07932364920807164,-0.3721796565303654,0.1208943376246615
