,split_0,split_1,split_2,split_3,split_4,split_5,split_6,split_7,split_8,split_9,split_10,split_11,split_12,split_13,split_14,split_15,split_16,split_17,split_18,split_19,split_20,split_21,split_22,split_23,split_24,split_25,split_26,split_27,split_28,split_29,split_30,split_31,split_32,split_33,split_34,split_35,split_36,split_37,split_38,split_39,split_40,split_41,split_42,split_43,split_44,split_45,split_46,split_47,split_48,split_49,mean,std,min,max
equivalentSoundLevel_dBp,0.08878382062024041,0.12891550324284637,0.0407084253362937,0.06047297554567093,0.2034692353239636,0.09939843905530181,0.048498179283084066,0.10675849089635851,0.07711812296727712,0.010598902198053482,0.07286434897835341,0.06457593010455205,0.22875215026718926,0.14620023773291052,0.022965616308007582,0.11895770627789849,0.07807245737801304,0.060869950717195184,0.0578405238362932,0.12313707418838588,0.01911323947498015,0.10003557741635495,0.06694955275491543,0.007701278234751806,0.0226556626626318,0.0981906725738992,0.12102683242056254,0.13848451074531312,0.048363221317333525,0.13441592444451914,0.09977230286565487,0.11297187209224238,0.19905637497362025,0.013023807227366159,0.10235568447477224,0.0544145888808198,0.10746963027639389,0.08428401491769542,0.02633478253676033,-0.004602385307117848,0.004481876794007732,0.002290970161076819,0.08689946094821678,-0.003767645689963005,0.1167030801179463,0.023845427248611068,0.10439897882332083,0.03277234796524911,0.1860463942778757,0.05614700566011746,0.08001586263095634,0.055331944670195546,-0.004602385307117848,0.22875215026718926
shimmerLocaldB_sma3nz_stddevNorm,0.05870336623423045,0.128188094872813,0.01825468096829811,0.03986293547768901,0.13313681347716563,0.07280731712104263,0.02383679427478152,0.10278664366981363,0.04675142739999546,0.013350194330132662,0.07175085532370751,0.043742324151882936,0.16946558963903943,0.07279635095164613,0.012417197335675575,0.05387517730264713,0.07646898883010006,0.06960114852179607,0.05656880458617888,0.07877251194830924,0.00959828267282382,0.05088089848036018,0.03804179142045657,0.003723926542061351,0.017025817291854917,0.07742122989456411,0.057024448941055024,0.09297034810964307,0.041930001167133545,0.12251911770157951,0.06340561436364021,0.08320207500420117,0.09225484048368555,0.02086675466297043,0.11079229727202178,0.03502326582210386,0.0886015957782831,0.06252543250487327,0.029812139015233618,-0.0030878371361910675,0.006022467820642763,0.0013792373919524366,0.07249197137917243,-0.0029810841517675267,0.08866183992238516,0.014217246186057061,0.07180162369307101,0.014474539235341666,0.07716737397119341,0.030094786161206696,0.056219985160371085,0.038795013411420824,-0.0030878371361910675,0.16946558963903943
F1amplitudeLogRelF0_sma3nz_amean,0.05358147083455724,0.10488950369106916,0.013586335544115332,0.0305195359779714,0.10307945700871977,0.06554378218866234,0.029102535466753187,0.07378147370059135,0.0427238003479135,0.0,0.07469781358187974,0.040258183479152956,0.14692381513196556,0.06963837546796414,0.010209299110265276,0.07348694868912732,0.0784182098765433,0.003920724163611974,0.0548172052816315,0.08195954993794495,0.011304716670924485,0.05329927918126122,0.03213621080422779,0.004310844187488996,0.021737121622127407,0.07568467015149678,0.09363728041953638,0.08729833736432982,0.03671578713790043,0.11373640963169829,0.05440313812800063,0.08055755534664993,0.14971003417997358,0.0027268703084514386,0.08975880356124931,0.031114400809389896,0.08737114535954076,0.05819615348169806,0.020087137962361362,-0.0049853844143967945,0.004161402204880435,0.001509035821318244,0.05075124314128948,-0.003075250933706635,0.08476280512468778,0.01434548062499108,0.09135710171894373,0.011680603918258202,0.08571574625220457,0.039589862346687765,0.05261473123187809,0.038799017731969525,-0.0049853844143967945,0.14971003417997358
F0semitoneFrom27.5Hz_sma3nz_pctlrange0-2,0.04111338903005573,0.06447493449630592,0.01134498585560381,0.022659969652727346,0.06905417102856592,0.04382833814206365,0.02145371949678717,0.04589652136574797,0.029923038284326676,0.0073370341792410015,0.036757417263139934,0.012169822105797045,0.0915201160467436,0.04157491980309791,0.0072434489825794115,0.06000379811989175,0.049378306878306945,0.06423351934176756,0.03432586144737586,0.06788652032029091,0.00836996547736075,0.028842349706735423,0.011218352656431365,0.0022350587174539815,0.00976876033203186,0.06565658284918907,0.04479947151031632,0.04987124876663536,0.023370209709398182,0.103768026118244,0.04137418351873283,0.04950169584771779,0.06947910914436123,0.013958726280292546,0.05114417478128915,0.03636604203779221,0.049387510378312,0.03546624002779585,0.011076273824994612,-0.0027417611728311523,0.0034335913187228027,0.001350088247840751,0.025874173025262966,-0.0019719279172573227,0.05652144226372622,0.011900418186967868,0.050037934166223624,0.009852438799198034,0.058401401442778784,0.024430748877054344,0.03529844721526375,0.02483226408343255,-0.0027417611728311523,0.103768026118244
mfcc1V_sma3nz_amean,0.02082474093276564,0.019114874377301274,0.001681148237609589,0.005359880892943599,0.0065219418573869556,0.00628028199378962,0.004500859594975077,0.0014413439758619528,0.006174332935085606,1.0410542817949966e-05,0.0051024090697444485,0.009600660078846347,0.01954590543169835,0.011985475876628961,0.002667069243156199,0.016421549063431247,0.009465204291593206,0.002443472984938358,0.014809693522975747,0.008715257364948718,0.0025310585739435785,0.022282238888588622,0.00019342882768808752,0.0009827820521655962,0.0012770522663244574,0.002007670030460745,0.0166095486768447,0.00017067810988375887,0.01279617814203872,0.06013129171421656,0.014817293059842227,0.009459591873857986,0.03425282326436517,0.0012018014831961504,0.008216329940976793,0.002644979485938094,0.02956413533619714,0.001028095895603208,0.002919304111616497,-0.0011998598109709306,0.0023638962675462775,0.00029015216627331246,0.0006283043267032481,-0.0005048608949752445,0.02195210480344224,0.0038736442245214074,0.0012042021088073725,0.0006340680067531907,0.014544975075935714,0.013554049539054352,0.009061869396306758,0.011033874635810544,-0.0011998598109709306,0.06013129171421656
