,split_0,split_1,split_2,split_3,split_4,split_5,split_6,split_7,split_8,split_9,split_10,split_11,split_12,split_13,split_14,split_15,split_16,split_17,split_18,split_19,split_20,split_21,split_22,split_23,split_24,split_25,split_26,split_27,split_28,split_29,split_30,split_31,split_32,split_33,split_34,split_35,split_36,split_37,split_38,split_39,split_40,split_41,split_42,split_43,split_44,split_45,split_46,split_47,split_48,split_49,mean,std,min,max
equivalentSoundLevel_dBp,0.05621954575658279,0.05541603080704158,0.022933077598791096,0.042160485253772265,0.1425081408901665,0.08561419022090418,0.020614248717375938,0.09785192049807155,0.05076826430758912,0.0026549504751665356,0.05655442932132951,0.030319565879061528,0.10495004640942267,0.07163492595299983,0.014175397493453026,0.08839058890152328,0.061393354587799126,0.026364541874456682,0.07565251762946781,0.07725216485520232,0.006485746104503553,0.0556487837722405,0.02999637554517957,0.005370865112885185,0.022829873755830857,0.08201927047610878,0.08869448681177065,0.12028302851688837,0.05157139227433087,0.1732642695792089,0.07647347072187921,0.11737460902036399,0.1550595394395795,0.006702811129556835,0.09489000487026089,0.035392980825079565,0.0999333118246576,0.05411539554905782,0.022810873577826237,-0.0038079675493941888,0.00353840428899528,0.0014993695356765062,0.06566678038313528,-0.0022276107064510787,0.06779462030345612,0.016366880084301157,0.13116113852339176,0.01579487179487175,0.0931978243378706,0.033564005105929086,0.05809787584878338,0.04350503398800512,-0.0038079675493941888,0.1732642695792089
F1amplitudeLogRelF0_sma3nz_amean,0.040699633037595995,0.07356873237692423,0.017244159169154623,0.03002682345250342,0.09669478067987647,0.05655464258372223,0.023580999200193044,0.06612870309039517,0.03394052810077511,6.024543061580183e-06,0.06411288582994783,0.02459423033507246,0.11624598378227044,0.058163133340252256,0.009407842312008967,0.059316706600606485,0.036347284402840026,0.0033951413271392224,0.048244262003865904,0.05482980480157532,0.00938658895161658,0.041211775250355465,0.028132007096127478,0.004454991968089023,0.016138292254704097,0.06270828957333102,0.08049566707488506,0.06365795853352092,0.03203452951825451,0.08270555660097853,0.038986062885802426,0.06657255979261255,0.08580898167089353,0.0009660217790040243,0.062030355437785546,0.023860650774231017,0.08248511522767434,0.030511165710057044,0.016888598906640885,-0.0037490250693268798,0.0035322789702878746,0.0013213891167562167,0.04171190815837276,-0.0020794913931692616,0.05708287678298592,0.010295402407885233,0.10048664412768027,0.011008283211986887,0.057415484528331735,0.022597415123456886,0.040835212718831844,0.030169840171873675,-0.0037490250693268798,0.11624598378227044
shimmerLocaldB_sma3nz_stddevNorm,0.030053172236814203,0.06832003743712843,0.017735335227119897,0.01976041184413579,0.10611140564186362,0.05799971800423471,0.016490255808470453,0.07073240011420838,0.04164713205211013,0.0032399876728580568,0.043949249220945154,0.02039359853476456,0.08962774786825677,0.05606259654462377,0.008138341750841738,0.06524819394809034,0.04178808845475517,0.029062104664359906,0.037426052305058,0.04755758508863746,0.006884889315007899,0.04124086101941036,0.024185816648200922,0.0034269621455903726,0.017054423214182938,0.05882696134116367,0.0579097586607874,0.06673905603164672,0.020530997721447973,0.07863085994839224,0.034721096965020536,0.05614171246786648,0.09334371568983206,0.0075523549863344835,0.06526142890283684,0.021210041950782677,0.06110730907248301,0.03135383952422208,0.01589429768821111,-0.0024911397853784874,0.0031110070892051223,0.0008460050232916598,0.04025006608653412,-0.0014385914189581584,0.05858751338284985,0.010274938189890148,0.08147881639863543,0.013302614223910483,0.08241998061095282,0.01628218830970895,0.03871966391646677,0.02808008183695736,-0.0024911397853784874,0.10611140564186362
F0semitoneFrom27.5Hz_sma3nz_pctlrange0-2,0.028000504659455288,0.030363030597469882,0.009053721752137695,0.008430574845679007,0.0366461169251536,0.01845023189442394,0.010251312377039535,0.02560389498207217,0.010239145940999112,0.0029330449276437067,0.027286283033802056,0.013861446995399153,0.04922923661190245,0.028487132867211787,0.004345272166105495,0.021617093305537502,0.022321711210600132,0.014049778066057398,0.02710177336769794,0.01754904605373214,0.0029783818190807295,0.023824860753101484,0.006172853245577011,0.0021514321425993342,0.009813099511640286,0.01962994755944215,0.0448130175342109,0.040321534126228416,0.008275858354315666,0.034392461706248004,0.014660681370027412,0.016896679107159515,0.042224110942966325,0.0037136473726461896,0.025770704372283904,0.005430919998821227,0.02876505022367684,0.008312858728611651,0.003944926907662937,-0.002267147195130752,0.0017948998583356217,0.0003833729879130259,0.00971195499447494,-0.001011413346082943,0.020029748960041043,0.0073212427464827805,0.054916126035575025,0.004439709296190769,0.03769008355756041,0.008171034331656786,0.017781859811668736,0.014123181331440466,-0.002267147195130752,0.054916126035575025
mfcc1V_sma3nz_amean,0.010766731237410251,0.005939579046639234,0.0010240499585543162,0.0020847029320987674,0.004874619735365354,0.004302668824229481,0.0025876163611833016,0.00020590762420827824,0.010552455179123975,0.00010301582446644217,0.011358748986947907,0.0032313386018972866,0.008434544917257678,0.0039124617581763116,0.002753647586980916,0.01811996877481769,0.006006647673314343,0.002509724409032479,0.015914744272621167,0.00599830981775427,0.001826504443251634,0.024723474627795585,0.00022303174791600772,0.0012765517188032041,0.0021518857665098587,0.0030062103480795687,0.030138405261862036,0.0029293964879587736,0.0122456259595745,0.06145617496407541,0.010408977409122071,0.005827772578309345,0.032370455439648664,0.000216490879733548,0.006103395061728402,0.0015892815892815902,0.0071287409553261235,0.0007753275936755477,0.0008755370975550734,-0.0011103853216336158,0.0008383510806678603,0.00037744938415323464,0.002531519109129708,-0.0002564739049988686,0.014300061268359608,0.004747032421929526,0.007753677814327489,0.00028561253561253477,0.01909761461960536,0.008897116960067092,0.007668325988390128,0.01073848853732162,-0.0011103853216336158,0.06145617496407541
