,split_0,split_1,split_2,split_3,split_4,split_5,split_6,split_7,split_8,split_9,split_10,split_11,split_12,split_13,split_14,split_15,split_16,split_17,split_18,split_19,split_20,split_21,split_22,split_23,split_24,split_25,split_26,split_27,split_28,split_29,split_30,split_31,split_32,split_33,split_34,split_35,split_36,split_37,split_38,split_39,split_40,split_41,split_42,split_43,split_44,split_45,split_46,split_47,split_48,split_49,mean,std,min,max
equivalentSoundLevel_dBp,0.0,0.0,0.0,0.0693333118998628,0.09059785093735707,0.18038357037540034,0.0,0.0,0.1251653949474164,0.0,0.048159117688438675,0.21688064114534694,0.0,0.17600840804428783,0.05959595959595953,0.34067170240415856,0.12286025521319609,0.0,0.04389188957475993,,0.05483285277236301,0.03007995234075482,,0.02425559784234246,0.04670328797986522,0.08125332218792865,0.185822077347283,0.01699168665452689,0.24195455960161838,0.039928646355661596,0.004982938957475997,-0.00807204150825568,0.15876368884316405,0.0,0.0,0.010488661144525378,0.08257104804984919,0.04065591496101358,0.28495123885459545,0.0521838324950463,0.01680919924554184,0.20636277302943956,0.10949074074074071,0.21975411306497922,0.04308674125514403,0.06886060612912466,0.1414655304671142,0.07619895536562203,0.20646540637860095,0.0,0.08146644650796354,0.0870641502525731,-0.00807204150825568,0.34067170240415856
shimmerLocaldB_sma3nz_stddevNorm,0.06266421335865778,0.1004389574759947,0.0823206046354195,0.0,0.1689357567443988,0.004137783059351677,0.0,0.4032186948853615,0.0,0.04454391773064612,0.11709025799303568,0.014512197625963952,0.29682366773870034,0.06889243459729576,0.10001496445940881,0.0663793265528361,0.1947297437493515,0.025045724737082727,0.02007990837466145,,0.43248315780449065,0.06704224701909886,,0.09978650329527516,0.005996486620629247,0.05370152463420207,0.009664959716400053,0.06778045508146227,0.06928882664176776,0.018634303286929776,0.13689969135802454,-0.000587786698897823,0.031139146090534954,0.0,0.2931667574437182,0.07639559371812454,0.006009042668399392,0.0075275250884412614,0.045523631591982944,0.023517756439567054,0.034770447530864196,0.04283000949667611,0.0542845507544581,0.009408663156620688,0.0,0.038328132772577204,0.029634593170168193,0.009343983295082835,0.05156631337162785,0.0,0.07258259727221651,0.09798035371979412,-0.000587786698897823,0.43248315780449065
mfcc1V_sma3nz_amean,0.19650073863036818,0.23486968449931397,0.021171102559991467,0.22801826131687242,0.179932556012803,0.006437153986173585,0.0,0.0,0.25398010616712363,0.0,0.11772743660089335,0.05527584876543204,0.17645329736833004,0.027730066872428016,0.02107744107744105,0.0,0.15193484801327925,0.029939150926805203,0.019256995005451787,,0.09650358051765211,0.12557100963736761,,0.005690666996709881,0.006613233207883378,0.02284855586038716,0.03752291233001108,0.051421210395291725,0.0,0.24341000231825705,0.056972850937357045,-0.0010982730118532836,0.1774541609510745,0.0,0.0,0.0,0.014468564474656097,0.07252387575806796,0.09833077322435609,0.032000171467763946,0.005310142318244172,0.0,0.015073409636488339,0.0,0.15823313185871057,0.13434414522377489,0.029434246624792413,0.0051215071686715186,0.04431462012745774,0.25498098544973563,0.07098646190157427,0.0824079926573864,-0.0010982730118532836,0.25498098544973563
F0semitoneFrom27.5Hz_sma3nz_pctlrange0-2,0.029784610108684207,0.15497942386831276,0.2195330732367771,0.1341545567558299,0.016335162322816673,0.07624755570017006,0.3336582196231319,0.0,0.07702376614654774,0.22277542559178362,0.0856947302240512,0.02703970091122869,0.0,0.013211830050950427,0.02877478488589597,0.009378421834765257,0.09370785351177503,0.10732914776124636,0.021870922144841886,,0.0,0.10364292057964898,,0.03115943150056209,0.01397908044427241,0.04917632363587865,0.09144488770260373,0.05192194306066955,0.0,0.09350343704011103,0.05481857281664375,-0.0024239173416128698,0.07270593278463648,0.17764060356652936,0.03229620551924473,0.16381381678449577,0.08546899210276404,0.028065104730705327,0.0,0.028693701417466747,0.08310292352537724,0.026390207871689348,0.03793467078189298,0.07638759207386663,0.06246302726337445,0.025911888180406708,0.03221405494188144,0.00471113864487707,0.01536558356195703,0.012900407848324552,0.06468307741077242,0.06844579973273428,-0.0024239173416128698,0.3336582196231319
F1amplitudeLogRelF0_sma3nz_amean,0.12379972565157754,0.21259259259259256,0.0051402027327953305,0.02453039266117971,0.029795381801554634,0.014879026807131377,0.0,0.0,0.0,0.03822038443952024,0.12051943740986937,0.024534200254175693,0.02357955527890169,0.008696869488536173,0.009055368499812942,0.03779948574711816,0.15867828612926643,0.0,0.03164628838239948,,0.053301938939426634,0.011587263902078732,,0.030790711346266895,0.02497213038193819,0.2753325164799571,0.007559513436571056,0.041016175459988216,0.1726657329598506,0.0650985131135216,0.07789744798811152,-0.0008600833703714561,0.06335865340649288,0.08882030178326468,0.0,0.03398326210826211,0.04013732346456516,0.058288441493393905,0.02048190776939494,0.025568225118122154,0.013299468449931426,0.06835496465126091,0.03777338391632369,0.0,0.11276030949931412,0.050693879166101394,0.03140849487401629,0.006223022679909255,0.01263272676611797,0.005091857730746624,0.04774386002897892,0.05807340100713669,-0.0008600833703714561,0.2753325164799571
