,split_0,split_1,split_2,split_3,split_4,split_5,split_6,split_7,split_8,split_9,split_10,split_11,split_12,split_13,split_14,split_15,split_16,split_17,split_18,split_19,split_20,split_21,split_22,split_23,split_24,split_25,split_26,split_27,split_28,split_29,split_30,split_31,split_32,split_33,split_34,split_35,split_36,split_37,split_38,split_39,split_40,split_41,split_42,split_43,split_44,split_45,split_46,split_47,split_48,split_49,mean,std,min,max
equivalentSoundLevel_dBp,0.04788546447979314,0.0693168927500889,0.06131989419937915,0.07801203417924091,0.09647154346147198,0.059040278148296314,0.045653565996219454,0.0676764378590942,0.04606840625033221,0.02499917092509683,0.03189866321093173,0.06099862219668686,0.05240514008243901,0.06495931427183357,0.05377336485161469,0.05949984397714742,0.05787721618861971,0.03570567434177073,0.025519505907768487,0.08097547369427882,0.036086326713560324,0.02395743332154004,0.04089058056888061,0.04825571213826874,0.014946288344908958,0.049978027120484644,0.07619325379166136,0.08266280449122898,0.042481268646323476,0.0734695894699156,0.04839310579351931,0.011894510272518408,0.08836661951303149,0.03108124317304268,0.04489146782169657,0.029128766903972647,0.06362010865641467,0.0450833047553726,0.05928824107672488,0.03507583283744366,0.03034943208208083,0.04321186527616563,0.052958560308290284,0.03113893147565383,0.05687796845628201,0.03264184870003252,0.08112801877934771,0.03513369316394788,0.06167607165520616,0.03267843267650371,0.05047191629912248,0.019330683390801632,0.011894510272518408,0.09647154346147198
F1amplitudeLogRelF0_sma3nz_amean,0.024178380882663265,0.0926000812884215,0.05013124848295566,0.046739410436671174,0.06592312603783122,0.0259094517436604,0.059592870714946664,0.02439855228785614,0.019262600886847187,0.004892245386072543,0.03511059165171818,0.06025224054552936,0.06447414120826653,0.05612012745770464,0.03249115886534189,0.0337236375972542,0.040511709557117206,0.01766941421850297,0.022467728409589594,0.04989303385963438,0.03828992384080918,0.008121757500615516,0.03126210007013529,0.048609286689644905,0.01271075947779454,0.03526748202384145,0.06410532361211146,0.03951551165714688,0.037995697070578656,0.02914058099792694,0.009952197348941073,0.0076410556526632705,0.03794369427297665,0.019506708676268834,0.01791366497216169,0.012195879204624048,0.048495177845161594,0.016234868721873238,0.05929007199715149,0.03144046799543567,0.028285465390116747,0.03920969209498012,0.052212586136904604,0.022159582534431253,0.041649603798328466,0.01542835752567619,0.0744991561243779,0.026595613557027713,0.018656988080792088,0.027121759104783847,0.03555585530987732,0.019074201604318074,0.004892245386072543,0.0926000812884215
shimmerLocaldB_sma3nz_stddevNorm,0.008337424927895605,0.05716833815983335,0.050038134458562686,0.02978308613397345,0.07367251646582788,0.023243552050449805,0.02284690225845195,0.022418267718610062,0.017499570749061555,0.011007552118663224,0.025487913208000642,0.03636887463206789,0.043144651550606504,0.039606329303840886,0.03787983288464407,0.032581176240450614,0.02604107684334292,0.016395221800865525,0.019341166657491075,0.04804944191325363,0.02482657152999098,0.009748885718157681,0.025040991805922674,0.029731757122318576,0.011782550893649985,0.02686908754609749,0.04252231534113353,0.04848426567773037,0.013185411893248065,0.018578153160489,0.01758625586545216,0.006846090541351319,0.06225056798696842,0.014240588324950449,0.01439126321310418,0.01120646445749326,0.029279456356941732,0.016158772381055505,0.03565854849834402,0.019989546238811384,0.028274845887569414,0.014795740648621297,0.04476808288781029,0.017124487838116518,0.02790595016956255,0.013169246377193904,0.048573193259447076,0.02567747966536322,0.029339745055280034,0.025822116483767744,0.027894789258036724,0.014766677349113484,0.006846090541351319,0.07367251646582788
F0semitoneFrom27.5Hz_sma3nz_pctlrange0-2,0.03674756153054766,0.061525600772239966,0.06567699975671618,0.04323804012345678,0.023751749545487356,0.02025666593798013,0.03888428633311671,0.0322564107947706,0.025947325169341017,0.012627410598089608,0.012829134424864875,0.03331148051231586,0.026047744736612047,0.03309811849851394,0.017690324327760774,0.017571049796065896,0.014377252362933468,0.01847770243125916,0.012992214433214577,0.05377463974272839,0.023959574218467998,0.019882142421176544,0.023870817321408236,0.009895573457726,0.00515946578742657,0.01918213340067793,0.03537779681700774,0.021015329096621724,0.013948896909706559,0.006787918703705039,0.012186871371993032,0.0025454638875253037,0.01876523919753086,0.021720381325255285,0.016806624419315054,0.011214766325363031,0.04115330571799872,0.012546959981830426,0.024939591308129137,0.014158127673706746,0.01704173520867884,0.018633526072312074,0.013893216251626747,0.010336900375147782,0.009522457117182328,0.018666723066920795,0.02852371888157953,0.009206161838424976,0.02443443437254524,0.009330335350782886,0.022315757994115764,0.013448089626616117,0.0025454638875253037,0.06567699975671618
mfcc1V_sma3nz_amean,0.0060109068886075,0.038094467306812985,0.026547912226876354,0.011832978966620928,0.04404491908471765,0.0015209509729817855,0.01881232832713094,0.010514492148025191,0.00663462479131442,0.0035964220393232714,0.016841764784331657,0.017454248037110726,0.027895511020766327,0.01747747663751715,0.01713257117287618,0.014112216111663725,0.016269149066384204,0.010906979231494208,0.012744820411889624,0.037083502468202655,0.013269199447521423,0.005375273882899151,0.006960640501054128,0.010338314588865092,0.0030228819317487947,0.007497546799516909,0.032287033819228754,0.0333355884034338,0.013514694673447904,0.018884548328375272,0.006208241849007998,0.002394922390924583,0.0133632008744856,0.003754163650104148,0.0020847998870330035,0.0012357345870720343,0.004655212920848072,0.011530622412942492,0.023770090885638747,0.01598798391714324,0.01935922039999673,0.004487859496089947,0.016023443087357713,0.006700935243782022,0.014924310715465117,0.007005295578549822,0.025063005260704155,0.013328966353322227,0.011794289060942865,0.0152673989575996,0.014379073231994976,0.010026858252099922,0.0012357345870720343,0.04404491908471765
