,split_0,split_1,split_2,split_3,split_4,split_5,split_6,split_7,split_8,split_9,split_10,split_11,split_12,split_13,split_14,split_15,split_16,split_17,split_18,split_19,split_20,split_21,split_22,split_23,split_24,split_25,split_26,split_27,split_28,split_29,split_30,split_31,split_32,split_33,split_34,split_35,split_36,split_37,split_38,split_39,split_40,split_41,split_42,split_43,split_44,split_45,split_46,split_47,split_48,split_49,mean,std,min,max
equivalentSoundLevel_dBp,0.1114300527903469,0.2148994913122997,0.05770631157251525,0.07526625241613662,0.20292283599659855,0.14591632949476074,0.04797955897217,0.13673819321967465,0.07435778968866334,0.00690350102001339,0.09801361190250053,0.09878780512447044,0.12874759278711476,0.11600524182313104,0.02849660961466512,0.17487133471538915,0.10991277189888311,0.07910989086882841,0.1005931883331572,0.19908897543928392,0.02074308714172272,0.13902510852861025,0.060889109818507973,0.008565249124612085,0.029741314956238826,0.08899873542523996,0.06029164175254699,0.1773807415379152,0.08515082823252759,0.3589289799253033,0.1792359544819033,0.17084250514891797,0.22230627714906226,0.019077289775077694,0.18499488347527568,0.06157746825648055,0.284368428949173,0.06957947530864196,0.03529110653863746,-0.003975243625449413,0.007421493044563973,0.0028693484029561874,0.05169913837448565,-0.0041925102088157876,0.18640794086267323,0.024882848680430898,0.12040082846003895,0.027216682494460197,0.26251880787037024,0.06003021762117073,0.10400030152987767,0.0812653079046232,-0.0041925102088157876,0.3589289799253033
shimmerLocaldB_sma3nz_stddevNorm,0.041339310653036136,0.13268424211248273,0.018120381281955342,0.02286897719478735,0.13750842297788354,0.1050864543348203,0.02084289013959485,0.07362529748150662,0.06670251184964708,0.006806555784179267,0.06199548907882227,0.026000595772077854,0.12252188105180326,0.04345187783993486,0.008335133744855946,0.09113012082675818,0.03278747795414465,0.055587998868605715,0.06690338890647515,0.06982963452870852,0.005797471752942053,0.032070860490850936,0.03339590257993037,0.005836125324886387,0.020590235185624674,0.12829378858024684,0.10201593331222947,0.12233289601532968,0.029690113082269938,0.1370536168170971,0.02423470144824306,0.06433777048917648,0.18302004029492433,0.020096895616957194,0.0479961745266756,0.023456051493088513,0.09323291752400534,0.04223668417442782,0.027951486053955237,-0.002550310533849646,0.004882148886778478,0.00148843007827924,0.053346300582990475,-0.0026828698300306185,0.04050325788751712,0.016410710726554294,0.10311281676413252,0.012828871874010725,0.09042765132030167,0.021033003972336598,0.05373136637747924,0.04483481490574289,-0.0026828698300306185,0.18302004029492433
F1amplitudeLogRelF0_sma3nz_amean,0.0581389514759159,0.0863753715134887,0.01985417757825164,0.036594279991270705,0.09048986886225617,0.09706063907044292,0.03075602950731937,0.05839400855740724,0.030885559811630346,0.000318561825120468,0.04317800112553189,0.03272932817523037,0.13492923982864738,0.06045891337662895,0.015717990086045613,0.0629998994399579,0.06449948559670789,0.003242032244732849,0.03908619332770559,0.0781070367104317,0.010356258122157295,0.056152698807910024,0.024498484268931815,0.003904777858999418,0.008078881857977723,0.048099101223136716,0.09027229667147352,0.07318495167316429,0.02605097347581008,0.12861364206176296,0.06902430720428396,0.06551452297765738,0.18769097222222209,0.0017757674543296838,0.07077531461518388,0.027887833702648496,0.1149991708631144,0.038964131651144325,0.010925765889346165,-0.0041883272953232124,0.0034850603214800486,0.0014381445917797603,0.02143641760973941,-0.002058165215674626,0.05849903787532382,0.011784836534064891,0.03623903508771929,0.010661700696422888,0.11572557656035655,0.036950499399862946,0.04781118473743459,0.04102864562430651,-0.0041883272953232124,0.18769097222222209
F0semitoneFrom27.5Hz_sma3nz_pctlrange0-2,0.04266576122376779,0.06959496456332874,0.010147753772290815,0.014990325710811823,0.058124939835872254,0.03010932150638034,0.01612039983309758,0.04056940396809679,0.005422493508720349,0.004568846505574922,0.037153730376466944,0.009657817133147135,0.07828722345419649,0.037285878290037766,0.007574424803591462,0.050604746176139935,0.03791100823045274,0.021803161235388557,0.02075563205655795,0.02730818064537201,0.00571117383221431,0.04936920746720129,0.00786468225704337,0.002026472592231644,0.013383826101643641,0.023636509773662554,0.0504019087146659,0.0733147181761846,0.003280345471521945,0.018980063630390422,0.021005584243431463,0.00778950939701968,0.05138838163008689,0.0045087679905066414,0.06034284383412929,0.008752910555379691,0.08535583509313402,0.01106339343729695,0.0031113511659807986,-0.002934147851843347,0.0029586323027680846,0.0006551768609382021,0.006798428926611809,-0.0012344062496397014,0.03252276710867247,0.012001516097452283,0.0678788986354776,0.005125682573599229,0.09340808256172843,0.007353877314814845,0.026929560129471945,0.02538175561616806,-0.002934147851843347,0.09340808256172843
mfcc1V_sma3nz_amean,0.036965822310775096,0.009578532235939633,0.0024253133183688726,0.0015215523288440015,0.0,0.01694431476294222,0.005700866522697428,0.0,0.004830160414217115,0.0002365101034082523,0.010716368869661026,0.0034487218997984064,0.007075530829615803,0.019487185463820306,0.002086887392442943,0.06748803593345497,0.013652777777777781,0.012394055454433504,0.027039490345045818,0.00704334460121497,0.003044398870117693,0.046873604076536096,0.0,0.001250270738574854,0.0031377226882627848,0.0,0.04600242692835281,0.0,0.006045051353874879,0.06922331803091605,0.0,0.0,0.1227491640946501,0.0012472759079626265,0.00723286396489011,0.0014501424501424502,0.015361029889538632,0.0011086744639376232,0.0019040809327846367,-0.0029964464738127497,0.003621778384509837,0.0004873905244275794,0.0,-0.0008934001841476802,0.021169838820301764,0.006300286219267679,0.0,0.0010621438746438716,0.0,0.01682918952903526,0.012416925512984501,0.022653314020810812,-0.0029964464738127497,0.1227491640946501
