,split_0,split_1,split_2,split_3,split_4,split_5,split_6,split_7,split_8,split_9,split_10,split_11,split_12,split_13,split_14,split_15,split_16,split_17,split_18,split_19,split_20,split_21,split_22,split_23,split_24,split_25,split_26,split_27,split_28,split_29,split_30,split_31,split_32,split_33,split_34,split_35,split_36,split_37,split_38,split_39,split_40,split_41,split_42,split_43,split_44,split_45,split_46,split_47,split_48,split_49,mean,std,min,max
equivalentSoundLevel_dBp,0.032401727537722885,0.06111476909007771,0.017433175806516127,0.04444141968474779,0.032600314034043364,0.018101665434692382,0.08083858308322248,0.03452024126171596,0.04999606322354193,0.02186819743532706,0.045351261677507096,0.05774551091997957,0.05161569742535462,0.030515660722450863,0.016675673973292997,0.07305894063912009,0.08676715190743564,0.012964768713225478,0.010431357836836226,0.02965752659088326,0.05145730657779879,0.025178062678062656,0.02830007298371494,0.026416630568190002,0.012778826450522758,0.04935812296778942,0.04370342644465764,0.021800247951411448,0.05899907405643026,0.08874677099920907,0.03581351235764181,-0.0009176234915540315,0.06315605806423705,0.024269019426662566,0.02925944760620297,0.01884375165367963,0.009914354313111618,0.010761053654369104,0.065562430936595,0.020113278171788727,0.011468249885688158,0.01919973865174782,0.032605788191147005,0.032696101577834535,0.027381236490418574,0.025257180350014057,0.026770837563623532,0.012935112195098327,0.027859368434792826,0.018943225932844813,0.03453460741282849,0.02095928033243383,-0.0009176234915540315,0.08874677099920907
F0semitoneFrom27.5Hz_sma3nz_pctlrange0-2,0.02621852852080476,0.03574863069005439,0.03191659387374799,0.015520073842965349,0.017950323955448582,0.014245253657018361,0.02240765493981868,0.019809315299943123,0.019211126504239916,0.021647113340786187,0.025111223788317,0.03150853256765448,0.01695034274732821,0.020066731418309166,0.017509133282942787,0.007829797896208027,0.009835287623028738,0.013937125974162991,0.011445334191604766,0.03940729069405541,0.03726314422107145,0.025995832014350535,0.027021021166254353,0.0071051909609414435,0.004380580030014162,0.01981518751905197,0.014802417398957735,0.01377476850598434,0.041308788065490744,0.003046640466886343,0.017287591815006203,-0.000463304467036892,0.03531560032254478,0.01985273221180713,0.02143230440324279,0.01827720932787805,0.013557023902114052,0.010289235283854344,0.047486713446590015,0.010195834022447245,0.011899405578417928,0.018344205889594404,0.013596801796454554,0.021314040435366874,0.01597741301907968,0.019446363152237002,0.019474545074588467,0.004712351595319255,0.018404370516349695,0.013832730375965642,0.019260443057185262,0.010036035706959176,-0.000463304467036892,0.047486713446590015
F1amplitudeLogRelF0_sma3nz_amean,0.0144717034223207,0.029785599626419162,0.011355478850936575,0.014023880147760476,0.020575398365987707,0.01006795580886675,0.11638907195973473,0.01485381476940873,0.02750158477781931,0.00676788968455635,0.02077632988413693,0.05455758128485609,0.021168523846928536,0.022510570837244018,0.009274796338288385,0.018235975571547856,0.023220052851010926,0.005868468522789502,0.008505850288257689,0.00934487992727955,0.032959432012347856,0.004541037951531779,0.01581029021529707,0.010094379467186476,0.0031749218706237266,0.02356620822854746,0.01760699643008954,0.005210882788246339,0.022062556945176642,0.005439874852547331,0.011919975894822462,-0.0003286864240065576,0.029660562568741562,0.005986646154041554,0.0028465058863051448,0.004375481151458516,0.009530002961715923,0.0007838925212981008,0.04523802418574793,0.012350950734027909,0.005554812528577959,0.013892466521975098,0.03970542332752981,0.011011586689662302,0.010540040320904519,0.017966410866439794,0.011771846487843829,0.0028485815072749237,0.01387221828309792,0.007559935316042171,0.0171361733002249,0.018085152775111624,-0.0003286864240065576,0.11638907195973473
shimmerLocaldB_sma3nz_stddevNorm,0.011687880306707471,0.010770529920516785,0.016932519346740182,0.02209383961675712,0.03841153988836262,0.014746964372168611,0.017925268417958495,0.019223591574540077,0.026517289179085055,0.00932639102777992,0.03180189622378602,0.022341702496163515,0.026609973795514674,0.014163798529889544,0.009959792558998898,0.024090149531696043,0.0284271868940289,0.007674611339734786,0.009614387051372639,0.01650001392875395,0.024774643910405778,0.005015651929232177,0.01577574019360713,0.012920673597574171,0.005028571040087929,0.026675491144007506,0.01292893848945863,0.01452108414254086,0.039292729437453974,0.010222586977177706,0.03127907275815864,-0.0007230384237753521,0.03037583648463277,0.006960896617639582,0.015119902899431383,0.00866234557206779,0.007144996094801162,0.007087610626789875,0.03135041617571194,0.012577598283863007,0.007013731710105168,0.010091743228014706,0.026723425794027644,0.010376853679042768,0.02040702550193291,0.02150404639192254,0.01616825316651323,0.005972828826872484,0.015531240248736398,0.010834042141963283,0.016808685292811064,0.009194275082173372,-0.0007230384237753521,0.039292729437453974
mfcc1V_sma3nz_amean,0.007053222055151064,0.006779285721234762,0.0032088843536694704,0.00527973552339914,0.015204682903261988,0.005405724789915964,0.058079344451664155,0.0060885633988614985,0.016476183192521907,0.0019279966695090152,0.014716189496455185,0.03245530793746446,0.007855279678008765,0.008338275252388517,0.0019666792642983105,0.00439941812207097,0.01228990542317499,0.0018243730435088432,0.005599080322588547,0.004776878172393785,0.01478127290338955,0.0024895800358763357,0.0016427784226138143,0.009390747960436062,0.002142634637204811,0.008572708920769192,0.008220557577314203,0.0032420289424550247,0.026588596637949692,0.006099842543327344,0.005036087982901077,-0.0001820032669874801,0.026652347563612976,0.0005438743141289438,0.0015878388392393998,0.0008951698612192443,0.003843513513956985,0.0028329323018193584,0.009093051855076032,0.0035331054392979664,0.0025105595564700513,0.004078625642336001,0.02672041274269284,0.006082125915772141,0.004652353005362269,0.013674346718810446,0.004476414862870911,0.0011597893023740664,0.005319822523140425,0.009295695219057595,0.008694036444920573,0.010124428699549567,-0.0001820032669874801,0.058079344451664155
