,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49
18,F3amplitudeLogRelF0_sma3nz_amean,F3amplitudeLogRelF0_sma3nz_amean,F3amplitudeLogRelF0_sma3nz_amean,F3amplitudeLogRelF0_sma3nz_amean,F3amplitudeLogRelF0_sma3nz_amean,F2frequency_sma3nz_stddevNorm,F3amplitudeLogRelF0_sma3nz_amean,F3amplitudeLogRelF0_sma3nz_amean,F3amplitudeLogRelF0_sma3nz_amean,F3amplitudeLogRelF0_sma3nz_amean,F3amplitudeLogRelF0_sma3nz_amean,F3amplitudeLogRelF0_sma3nz_amean,F3amplitudeLogRelF0_sma3nz_amean,F3amplitudeLogRelF0_sma3nz_amean,F3amplitudeLogRelF0_sma3nz_amean,F3amplitudeLogRelF0_sma3nz_amean,F3amplitudeLogRelF0_sma3nz_amean,F3amplitudeLogRelF0_sma3nz_amean,F3amplitudeLogRelF0_sma3nz_amean,F3amplitudeLogRelF0_sma3nz_amean,F3amplitudeLogRelF0_sma3nz_amean,F3amplitudeLogRelF0_sma3nz_amean,F3amplitudeLogRelF0_sma3nz_amean,F3amplitudeLogRelF0_sma3nz_amean,F3amplitudeLogRelF0_sma3nz_amean,F3amplitudeLogRelF0_sma3nz_amean,F3amplitudeLogRelF0_sma3nz_amean,F3amplitudeLogRelF0_sma3nz_amean,F3amplitudeLogRelF0_sma3nz_amean,F3amplitudeLogRelF0_sma3nz_amean,F3amplitudeLogRelF0_sma3nz_amean,F3amplitudeLogRelF0_sma3nz_amean,F3amplitudeLogRelF0_sma3nz_amean,F3amplitudeLogRelF0_sma3nz_amean,F3amplitudeLogRelF0_sma3nz_amean,F3amplitudeLogRelF0_sma3nz_amean,F3amplitudeLogRelF0_sma3nz_amean,F3amplitudeLogRelF0_sma3nz_amean,F3amplitudeLogRelF0_sma3nz_amean,F2frequency_sma3nz_stddevNorm,F3amplitudeLogRelF0_sma3nz_amean,F3amplitudeLogRelF0_sma3nz_amean,F3amplitudeLogRelF0_sma3nz_amean,F3amplitudeLogRelF0_sma3nz_amean,F3amplitudeLogRelF0_sma3nz_amean,F3amplitudeLogRelF0_sma3nz_amean,F3amplitudeLogRelF0_sma3nz_amean,F3amplitudeLogRelF0_sma3nz_amean,F3amplitudeLogRelF0_sma3nz_amean,F3amplitudeLogRelF0_sma3nz_amean
19,F3amplitudeLogRelF0_sma3nz_stddevNorm,F3amplitudeLogRelF0_sma3nz_stddevNorm,F3amplitudeLogRelF0_sma3nz_stddevNorm,F3amplitudeLogRelF0_sma3nz_stddevNorm,F3amplitudeLogRelF0_sma3nz_stddevNorm,F3amplitudeLogRelF0_sma3nz_amean,F3amplitudeLogRelF0_sma3nz_stddevNorm,F3amplitudeLogRelF0_sma3nz_stddevNorm,F3amplitudeLogRelF0_sma3nz_stddevNorm,F3amplitudeLogRelF0_sma3nz_stddevNorm,F3amplitudeLogRelF0_sma3nz_stddevNorm,F3amplitudeLogRelF0_sma3nz_stddevNorm,F3amplitudeLogRelF0_sma3nz_stddevNorm,F3amplitudeLogRelF0_sma3nz_stddevNorm,F3amplitudeLogRelF0_sma3nz_stddevNorm,F3amplitudeLogRelF0_sma3nz_stddevNorm,F3amplitudeLogRelF0_sma3nz_stddevNorm,F3amplitudeLogRelF0_sma3nz_stddevNorm,F3amplitudeLogRelF0_sma3nz_stddevNorm,F3amplitudeLogRelF0_sma3nz_stddevNorm,F3amplitudeLogRelF0_sma3nz_stddevNorm,F3amplitudeLogRelF0_sma3nz_stddevNorm,F3amplitudeLogRelF0_sma3nz_stddevNorm,F3amplitudeLogRelF0_sma3nz_stddevNorm,F3amplitudeLogRelF0_sma3nz_stddevNorm,F3amplitudeLogRelF0_sma3nz_stddevNorm,F3amplitudeLogRelF0_sma3nz_stddevNorm,F3amplitudeLogRelF0_sma3nz_stddevNorm,F3amplitudeLogRelF0_sma3nz_stddevNorm,F3amplitudeLogRelF0_sma3nz_stddevNorm,F3amplitudeLogRelF0_sma3nz_stddevNorm,F3amplitudeLogRelF0_sma3nz_stddevNorm,F3amplitudeLogRelF0_sma3nz_stddevNorm,F3amplitudeLogRelF0_sma3nz_stddevNorm,F3amplitudeLogRelF0_sma3nz_stddevNorm,F3amplitudeLogRelF0_sma3nz_stddevNorm,F3amplitudeLogRelF0_sma3nz_stddevNorm,F3amplitudeLogRelF0_sma3nz_stddevNorm,F3amplitudeLogRelF0_sma3nz_stddevNorm,F3amplitudeLogRelF0_sma3nz_amean,F3amplitudeLogRelF0_sma3nz_stddevNorm,F3amplitudeLogRelF0_sma3nz_stddevNorm,F3amplitudeLogRelF0_sma3nz_stddevNorm,F3amplitudeLogRelF0_sma3nz_stddevNorm,F3amplitudeLogRelF0_sma3nz_stddevNorm,F3amplitudeLogRelF0_sma3nz_stddevNorm,F3amplitudeLogRelF0_sma3nz_stddevNorm,F3amplitudeLogRelF0_sma3nz_stddevNorm,F3amplitudeLogRelF0_sma3nz_stddevNorm,F3amplitudeLogRelF0_sma3nz_stddevNorm
20,F3bandwidth_sma3nz_amean,F3bandwidth_sma3nz_amean,F3bandwidth_sma3nz_amean,F3bandwidth_sma3nz_amean,F3bandwidth_sma3nz_amean,F3amplitudeLogRelF0_sma3nz_stddevNorm,F3bandwidth_sma3nz_stddevNorm,F3bandwidth_sma3nz_amean,F3bandwidth_sma3nz_amean,F3bandwidth_sma3nz_amean,F3bandwidth_sma3nz_amean,F3bandwidth_sma3nz_amean,F3bandwidth_sma3nz_stddevNorm,F3bandwidth_sma3nz_stddevNorm,F3bandwidth_sma3nz_stddevNorm,F3bandwidth_sma3nz_amean,F3bandwidth_sma3nz_amean,F3bandwidth_sma3nz_stddevNorm,F3bandwidth_sma3nz_amean,F3bandwidth_sma3nz_amean,F3bandwidth_sma3nz_stddevNorm,F3bandwidth_sma3nz_amean,F3bandwidth_sma3nz_amean,F3bandwidth_sma3nz_amean,F3bandwidth_sma3nz_stddevNorm,F3bandwidth_sma3nz_amean,F3bandwidth_sma3nz_amean,F3bandwidth_sma3nz_amean,F3bandwidth_sma3nz_amean,F3bandwidth_sma3nz_amean,F3bandwidth_sma3nz_amean,F3bandwidth_sma3nz_amean,F3bandwidth_sma3nz_amean,F3bandwidth_sma3nz_amean,F3bandwidth_sma3nz_amean,F3bandwidth_sma3nz_amean,F3bandwidth_sma3nz_amean,F3bandwidth_sma3nz_amean,F3bandwidth_sma3nz_amean,F3amplitudeLogRelF0_sma3nz_stddevNorm,F3bandwidth_sma3nz_amean,F3bandwidth_sma3nz_amean,F3bandwidth_sma3nz_amean,F3bandwidth_sma3nz_amean,F3bandwidth_sma3nz_amean,F3bandwidth_sma3nz_amean,F3bandwidth_sma3nz_amean,F3bandwidth_sma3nz_amean,F3bandwidth_sma3nz_amean,F3bandwidth_sma3nz_amean
21,F3bandwidth_sma3nz_stddevNorm,F3bandwidth_sma3nz_stddevNorm,F3bandwidth_sma3nz_stddevNorm,F3bandwidth_sma3nz_stddevNorm,F3bandwidth_sma3nz_stddevNorm,F3bandwidth_sma3nz_amean,F3frequency_sma3nz_amean,F3bandwidth_sma3nz_stddevNorm,F3bandwidth_sma3nz_stddevNorm,F3frequency_sma3nz_amean,F3bandwidth_sma3nz_stddevNorm,F3bandwidth_sma3nz_stddevNorm,F3frequency_sma3nz_amean,F3frequency_sma3nz_amean,F3frequency_sma3nz_amean,F3bandwidth_sma3nz_stddevNorm,F3bandwidth_sma3nz_stddevNorm,F3frequency_sma3nz_amean,F3bandwidth_sma3nz_stddevNorm,F3bandwidth_sma3nz_stddevNorm,F3frequency_sma3nz_amean,F3bandwidth_sma3nz_stddevNorm,F3bandwidth_sma3nz_stddevNorm,F3bandwidth_sma3nz_stddevNorm,F3frequency_sma3nz_amean,F3bandwidth_sma3nz_stddevNorm,F3bandwidth_sma3nz_stddevNorm,F3bandwidth_sma3nz_stddevNorm,F3bandwidth_sma3nz_stddevNorm,F3bandwidth_sma3nz_stddevNorm,F3bandwidth_sma3nz_stddevNorm,F3bandwidth_sma3nz_stddevNorm,F3bandwidth_sma3nz_stddevNorm,F3bandwidth_sma3nz_stddevNorm,F3bandwidth_sma3nz_stddevNorm,F3bandwidth_sma3nz_stddevNorm,F3bandwidth_sma3nz_stddevNorm,F3bandwidth_sma3nz_stddevNorm,F3bandwidth_sma3nz_stddevNorm,F3bandwidth_sma3nz_amean,F3bandwidth_sma3nz_stddevNorm,F3bandwidth_sma3nz_stddevNorm,F3bandwidth_sma3nz_stddevNorm,F3bandwidth_sma3nz_stddevNorm,F3bandwidth_sma3nz_stddevNorm,F3bandwidth_sma3nz_stddevNorm,F3bandwidth_sma3nz_stddevNorm,F3bandwidth_sma3nz_stddevNorm,F3bandwidth_sma3nz_stddevNorm,F3bandwidth_sma3nz_stddevNorm
22,F3frequency_sma3nz_amean,F3frequency_sma3nz_amean,F3frequency_sma3nz_amean,F3frequency_sma3nz_amean,F3frequency_sma3nz_amean,F3bandwidth_sma3nz_stddevNorm,F3frequency_sma3nz_stddevNorm,F3frequency_sma3nz_amean,F3frequency_sma3nz_amean,F3frequency_sma3nz_stddevNorm,F3frequency_sma3nz_amean,F3frequency_sma3nz_amean,F3frequency_sma3nz_stddevNorm,F3frequency_sma3nz_stddevNorm,F3frequency_sma3nz_stddevNorm,F3frequency_sma3nz_amean,F3frequency_sma3nz_amean,F3frequency_sma3nz_stddevNorm,F3frequency_sma3nz_amean,F3frequency_sma3nz_amean,F3frequency_sma3nz_stddevNorm,F3frequency_sma3nz_amean,F3frequency_sma3nz_amean,F3frequency_sma3nz_amean,F3frequency_sma3nz_stddevNorm,F3frequency_sma3nz_amean,F3frequency_sma3nz_amean,F3frequency_sma3nz_amean,F3frequency_sma3nz_amean,F3frequency_sma3nz_amean,F3frequency_sma3nz_amean,F3frequency_sma3nz_amean,F3frequency_sma3nz_amean,F3frequency_sma3nz_amean,F3frequency_sma3nz_amean,F3frequency_sma3nz_amean,F3frequency_sma3nz_amean,F3frequency_sma3nz_amean,F3frequency_sma3nz_amean,F3bandwidth_sma3nz_stddevNorm,F3frequency_sma3nz_amean,F3frequency_sma3nz_amean,F3frequency_sma3nz_amean,F3frequency_sma3nz_amean,F3frequency_sma3nz_amean,F3frequency_sma3nz_amean,F3frequency_sma3nz_amean,F3frequency_sma3nz_amean,F3frequency_sma3nz_amean,F3frequency_sma3nz_amean
23,F3frequency_sma3nz_stddevNorm,F3frequency_sma3nz_stddevNorm,F3frequency_sma3nz_stddevNorm,F3frequency_sma3nz_stddevNorm,F3frequency_sma3nz_stddevNorm,F3frequency_sma3nz_amean,HNRdBACF_sma3nz_amean,F3frequency_sma3nz_stddevNorm,F3frequency_sma3nz_stddevNorm,HNRdBACF_sma3nz_amean,F3frequency_sma3nz_stddevNorm,F3frequency_sma3nz_stddevNorm,HNRdBACF_sma3nz_amean,HNRdBACF_sma3nz_amean,HNRdBACF_sma3nz_amean,F3frequency_sma3nz_stddevNorm,F3frequency_sma3nz_stddevNorm,HNRdBACF_sma3nz_amean,F3frequency_sma3nz_stddevNorm,F3frequency_sma3nz_stddevNorm,HNRdBACF_sma3nz_amean,F3frequency_sma3nz_stddevNorm,F3frequency_sma3nz_stddevNorm,F3frequency_sma3nz_stddevNorm,HNRdBACF_sma3nz_amean,F3frequency_sma3nz_stddevNorm,F3frequency_sma3nz_stddevNorm,F3frequency_sma3nz_stddevNorm,F3frequency_sma3nz_stddevNorm,F3frequency_sma3nz_stddevNorm,F3frequency_sma3nz_stddevNorm,F3frequency_sma3nz_stddevNorm,F3frequency_sma3nz_stddevNorm,F3frequency_sma3nz_stddevNorm,F3frequency_sma3nz_stddevNorm,F3frequency_sma3nz_stddevNorm,F3frequency_sma3nz_stddevNorm,F3frequency_sma3nz_stddevNorm,F3frequency_sma3nz_stddevNorm,F3frequency_sma3nz_amean,F3frequency_sma3nz_stddevNorm,F3frequency_sma3nz_stddevNorm,F3frequency_sma3nz_stddevNorm,F3frequency_sma3nz_stddevNorm,F3frequency_sma3nz_stddevNorm,F3frequency_sma3nz_stddevNorm,F3frequency_sma3nz_stddevNorm,F3frequency_sma3nz_stddevNorm,F3frequency_sma3nz_stddevNorm,F3frequency_sma3nz_stddevNorm
24,HNRdBACF_sma3nz_amean,HNRdBACF_sma3nz_amean,HNRdBACF_sma3nz_amean,HNRdBACF_sma3nz_amean,HNRdBACF_sma3nz_amean,F3frequency_sma3nz_stddevNorm,HNRdBACF_sma3nz_stddevNorm,HNRdBACF_sma3nz_amean,HNRdBACF_sma3nz_amean,HNRdBACF_sma3nz_stddevNorm,HNRdBACF_sma3nz_amean,HNRdBACF_sma3nz_amean,MeanUnvoicedSegmentLength,HNRdBACF_sma3nz_stddevNorm,HNRdBACF_sma3nz_stddevNorm,HNRdBACF_sma3nz_amean,HNRdBACF_sma3nz_amean,HNRdBACF_sma3nz_stddevNorm,HNRdBACF_sma3nz_amean,HNRdBACF_sma3nz_amean,HNRdBACF_sma3nz_stddevNorm,HNRdBACF_sma3nz_amean,HNRdBACF_sma3nz_amean,HNRdBACF_sma3nz_amean,HNRdBACF_sma3nz_stddevNorm,HNRdBACF_sma3nz_amean,HNRdBACF_sma3nz_amean,HNRdBACF_sma3nz_amean,HNRdBACF_sma3nz_amean,HNRdBACF_sma3nz_amean,HNRdBACF_sma3nz_amean,HNRdBACF_sma3nz_amean,HNRdBACF_sma3nz_amean,HNRdBACF_sma3nz_amean,HNRdBACF_sma3nz_amean,HNRdBACF_sma3nz_amean,HNRdBACF_sma3nz_amean,HNRdBACF_sma3nz_amean,HNRdBACF_sma3nz_amean,F3frequency_sma3nz_stddevNorm,HNRdBACF_sma3nz_amean,HNRdBACF_sma3nz_amean,HNRdBACF_sma3nz_amean,HNRdBACF_sma3nz_amean,HNRdBACF_sma3nz_amean,HNRdBACF_sma3nz_amean,HNRdBACF_sma3nz_amean,HNRdBACF_sma3nz_amean,HNRdBACF_sma3nz_amean,HNRdBACF_sma3nz_amean
25,HNRdBACF_sma3nz_stddevNorm,MeanUnvoicedSegmentLength,HNRdBACF_sma3nz_stddevNorm,HNRdBACF_sma3nz_stddevNorm,HNRdBACF_sma3nz_stddevNorm,HNRdBACF_sma3nz_amean,MeanUnvoicedSegmentLength,HNRdBACF_sma3nz_stddevNorm,HNRdBACF_sma3nz_stddevNorm,MeanUnvoicedSegmentLength,HNRdBACF_sma3nz_stddevNorm,HNRdBACF_sma3nz_stddevNorm,MeanVoicedSegmentLengthSec,MeanUnvoicedSegmentLength,MeanUnvoicedSegmentLength,HNRdBACF_sma3nz_stddevNorm,HNRdBACF_sma3nz_stddevNorm,MeanUnvoicedSegmentLength,HNRdBACF_sma3nz_stddevNorm,HNRdBACF_sma3nz_stddevNorm,MeanUnvoicedSegmentLength,HNRdBACF_sma3nz_stddevNorm,HNRdBACF_sma3nz_stddevNorm,HNRdBACF_sma3nz_stddevNorm,MeanUnvoicedSegmentLength,HNRdBACF_sma3nz_stddevNorm,HNRdBACF_sma3nz_stddevNorm,MeanUnvoicedSegmentLength,HNRdBACF_sma3nz_stddevNorm,HNRdBACF_sma3nz_stddevNorm,HNRdBACF_sma3nz_stddevNorm,HNRdBACF_sma3nz_stddevNorm,HNRdBACF_sma3nz_stddevNorm,HNRdBACF_sma3nz_stddevNorm,HNRdBACF_sma3nz_stddevNorm,HNRdBACF_sma3nz_stddevNorm,HNRdBACF_sma3nz_stddevNorm,HNRdBACF_sma3nz_stddevNorm,HNRdBACF_sma3nz_stddevNorm,HNRdBACF_sma3nz_amean,HNRdBACF_sma3nz_stddevNorm,HNRdBACF_sma3nz_stddevNorm,HNRdBACF_sma3nz_stddevNorm,HNRdBACF_sma3nz_stddevNorm,HNRdBACF_sma3nz_stddevNorm,HNRdBACF_sma3nz_stddevNorm,HNRdBACF_sma3nz_stddevNorm,HNRdBACF_sma3nz_stddevNorm,HNRdBACF_sma3nz_stddevNorm,HNRdBACF_sma3nz_stddevNorm
26,MeanUnvoicedSegmentLength,MeanVoicedSegmentLengthSec,MeanUnvoicedSegmentLength,MeanUnvoicedSegmentLength,MeanUnvoicedSegmentLength,HNRdBACF_sma3nz_stddevNorm,MeanVoicedSegmentLengthSec,MeanVoicedSegmentLengthSec,MeanUnvoicedSegmentLength,MeanVoicedSegmentLengthSec,MeanUnvoicedSegmentLength,MeanUnvoicedSegmentLength,StddevUnvoicedSegmentLength,MeanVoicedSegmentLengthSec,MeanVoicedSegmentLengthSec,MeanUnvoicedSegmentLength,MeanUnvoicedSegmentLength,MeanVoicedSegmentLengthSec,MeanUnvoicedSegmentLength,MeanUnvoicedSegmentLength,MeanVoicedSegmentLengthSec,MeanUnvoicedSegmentLength,MeanUnvoicedSegmentLength,MeanUnvoicedSegmentLength,MeanVoicedSegmentLengthSec,MeanUnvoicedSegmentLength,MeanUnvoicedSegmentLength,MeanVoicedSegmentLengthSec,MeanUnvoicedSegmentLength,MeanUnvoicedSegmentLength,MeanUnvoicedSegmentLength,MeanUnvoicedSegmentLength,MeanUnvoicedSegmentLength,MeanUnvoicedSegmentLength,MeanUnvoicedSegmentLength,MeanUnvoicedSegmentLength,MeanUnvoicedSegmentLength,MeanUnvoicedSegmentLength,MeanUnvoicedSegmentLength,HNRdBACF_sma3nz_stddevNorm,MeanUnvoicedSegmentLength,MeanUnvoicedSegmentLength,MeanUnvoicedSegmentLength,MeanUnvoicedSegmentLength,MeanVoicedSegmentLengthSec,MeanUnvoicedSegmentLength,MeanUnvoicedSegmentLength,MeanUnvoicedSegmentLength,MeanUnvoicedSegmentLength,MeanUnvoicedSegmentLength
27,MeanVoicedSegmentLengthSec,StddevUnvoicedSegmentLength,MeanVoicedSegmentLengthSec,MeanVoicedSegmentLengthSec,MeanVoicedSegmentLengthSec,MeanVoicedSegmentLengthSec,StddevUnvoicedSegmentLength,StddevUnvoicedSegmentLength,MeanVoicedSegmentLengthSec,StddevUnvoicedSegmentLength,MeanVoicedSegmentLengthSec,MeanVoicedSegmentLengthSec,StddevVoicedSegmentLengthSec,StddevUnvoicedSegmentLength,StddevUnvoicedSegmentLength,MeanVoicedSegmentLengthSec,MeanVoicedSegmentLengthSec,StddevUnvoicedSegmentLength,MeanVoicedSegmentLengthSec,MeanVoicedSegmentLengthSec,StddevUnvoicedSegmentLength,MeanVoicedSegmentLengthSec,MeanVoicedSegmentLengthSec,MeanVoicedSegmentLengthSec,StddevUnvoicedSegmentLength,MeanVoicedSegmentLengthSec,MeanVoicedSegmentLengthSec,StddevUnvoicedSegmentLength,MeanVoicedSegmentLengthSec,MeanVoicedSegmentLengthSec,MeanVoicedSegmentLengthSec,MeanVoicedSegmentLengthSec,MeanVoicedSegmentLengthSec,MeanVoicedSegmentLengthSec,MeanVoicedSegmentLengthSec,MeanVoicedSegmentLengthSec,MeanVoicedSegmentLengthSec,MeanVoicedSegmentLengthSec,MeanVoicedSegmentLengthSec,MeanUnvoicedSegmentLength,MeanVoicedSegmentLengthSec,MeanVoicedSegmentLengthSec,MeanVoicedSegmentLengthSec,MeanVoicedSegmentLengthSec,StddevUnvoicedSegmentLength,MeanVoicedSegmentLengthSec,MeanVoicedSegmentLengthSec,MeanVoicedSegmentLengthSec,MeanVoicedSegmentLengthSec,MeanVoicedSegmentLengthSec
