,split_0,split_1,split_2,split_3,split_4,split_5,split_6,split_7,split_8,split_9,split_10,split_11,split_12,split_13,split_14,split_15,split_16,split_17,split_18,split_19,split_20,split_21,split_22,split_23,split_24,split_25,split_26,split_27,split_28,split_29,split_30,split_31,split_32,split_33,split_34,split_35,split_36,split_37,split_38,split_39,split_40,split_41,split_42,split_43,split_44,split_45,split_46,split_47,split_48,split_49,mean,std,min,max
F0semitoneFrom27.5Hz_sma3nz_meanFallingSlope,-0.008117728985699204,-0.00642364011881557,0.03992988390831369,0.003908696938948078,-0.10448703623170892,0.0,0.03123183350773166,0.0,-0.018674509377571355,0.0,0.0,0.0028205443578350692,0.03118954616328545,-0.006283537768227548,-0.08282174602925717,0.01906840361715467,0.0,-0.0029308068850179485,0.0,0.0010860764159944468,0.0,-0.03758902217610595,-0.04426669777520447,-0.004370643191937577,0.007817296821364268,0.00280048440811384,-0.008867185986125662,-0.001489413571639512,-0.000874237654928191,-0.01260752261965162,-0.03692476416981749,-0.013337671467360946,-0.05261443861090277,-0.0027785025730231046,0.010995903924286456,0.0,0.0,-0.015896578187896932,0.0,-0.08147697990417434,-0.010079497531258764,0.132766636699986,0.04180527952217795,0.0,-0.0020517071398920756,-0.009029466404276142,-0.0019610338134999506,0.011667422524565386,-0.0057963581273007166,0.07275559718482086,-0.003238142406134322,0.035141650404719005,-0.10448703623170892,0.132766636699986
equivalentSoundLevel_dBp,-0.015743703934977468,-0.029209040265356832,0.016274607283235435,0.0104852655166582,-0.2633513324152591,0.1424883507920881,0.013583368858918187,-0.02465557303591141,-0.1103993728389375,0.0918936517158245,0.272538681886827,0.042893470473379075,0.06611456112384118,0.0,-0.27542215684532306,0.0024587731253502667,-0.025132147111375833,-0.054854632135094616,0.05842163755405761,0.06801154696851411,0.10027366511384762,-0.004932259724483512,-0.002444512559615454,-0.02936572722902976,0.028079509039505887,0.011419753086419751,-0.053719421083681114,-0.01971024667215809,0.0,-0.0194951933240318,-0.012441079412160104,-0.02567168666302575,-0.12359159652527289,-0.10510144113454588,0.0,0.01815081189418111,0.0,-0.057846856899941554,-0.2689585395226802,-0.008499886531342657,-0.0162699675996925,0.0,0.01893467762677056,-0.0839853806114588,-0.0062969221643118245,-0.014001448400801517,-0.05288663065782675,0.0008063640756849176,-0.04472512798641959,0.06929516450064391,-0.014331760452979363,0.0901746341520277,-0.27542215684532306,0.272538681886827
F0semitoneFrom27.5Hz_sma3nz_amean,-0.0025914801438744915,-0.0017517995238551798,0.027988463873709856,0.014381807035345834,-0.3263337742504409,0.07685726028360894,0.0,0.0,0.0,0.0732957995253077,0.0,0.02423034676205654,0.03566636098642575,-0.040635049724269956,-0.004204835857958944,0.046728875889946835,-0.025400163787969044,-0.0727622869571753,0.024259244159358293,0.0915278392170468,0.16287225373983355,-0.043668517409353895,-0.08716659418011968,-0.014328217138369091,0.024024541199309874,0.04676472567026616,-0.03360720329677432,-0.00024862837311387495,-0.01062756392040279,-0.02080057976069678,-0.16253697258263494,-0.012418164542462052,-0.26336860493033537,-0.052020155347780796,0.05381976053088738,0.09492533504394408,0.0,-0.04694028271044527,0.0,0.0,-0.05112342012979437,0.006916072525301093,0.01779112633269128,-0.0017780249515409361,-0.0028411582850319615,-0.047694470068518784,-0.2820456882266303,0.011533449809796408,-0.03962972718042287,0.059923159314331315,-0.015060338827616085,0.08620750041620243,-0.3263337742504409,0.16287225373983355
mfcc1_sma3_amean,-0.0491572241952762,-0.02803116863576677,0.03941192233772055,0.014216493319803809,-0.0600412327961794,0.11038303260525469,0.04153503360935637,-0.040164997505851556,-0.10840106971251189,0.024392203969864405,0.0,0.04546110521757394,0.08989176309320049,-0.18852495166847422,-0.0012614507573876844,0.009049352871539301,-0.03511576831447289,-0.08344183171417643,0.06035934744268073,0.061747009353225114,0.031119413311194083,-0.04242425733618648,-0.014764855860077315,-0.013134407169371282,0.02001427970375831,0.004034211323039664,-0.03071778905984231,-0.019618598509346236,-0.030772805684890048,-0.00666625708185354,-0.0029061642455858617,-0.010039192384048674,-0.10424167678607583,0.0,0.01803871446986073,0.04460523472184541,0.0,-0.11276419279782637,-0.24217454329139354,-0.11054387107152217,-0.06699830272394902,0.06138837708172004,0.030838877003664656,-0.036094163085538054,-0.0062833388425093265,-0.02219304344818042,-0.038399493360595865,0.02052394582605352,-0.0288415478951893,0.011880818882340959,-0.015896541195807638,0.06354561274925975,-0.24217454329139354,0.11038303260525469
hammarbergIndexV_sma3nz_stddevNorm,-0.0325987780520819,-0.015838733997257905,0.009475583311648906,0.00374143835616438,0.0,0.04029202158747227,0.029521518815641613,-0.106733347829238,-0.11524388294130425,0.0,0.0,0.0,0.028213838460649655,-0.17617617214313458,-0.1241264841194968,0.001412474342011457,-0.42251153960690896,-0.051528196660215034,0.0020292303882486506,0.02050249913262205,0.09663607152191611,0.0,-0.073445202715055,-0.0009690340334124492,0.0016196665013945752,0.030854946681468043,-0.0066456527449435115,-0.0034667881472787146,-0.029150249378829905,-0.06441454475308644,-0.0395552922189148,-0.025300027048004648,-0.09993057787778145,-0.03536771278780402,0.0014095533562007915,0.07514682226334576,0.0,-0.1011670538756175,-0.04748540671335895,0.0,-0.005388708321254206,0.050278749469649074,0.010884876033246803,-0.014945159224712748,-0.0051922148296767905,-0.040531285713553585,0.0,0.007736713628985271,-0.021437141370222713,0.0,-0.024987863665049587,0.07531489773111522,-0.42251153960690896,0.09663607152191611
