,split_0,split_1,split_2,split_3,split_4,split_5,split_6,split_7,split_8,split_9,split_10,split_11,split_12,split_13,split_14,split_15,split_16,split_17,split_18,split_19,split_20,split_21,split_22,split_23,split_24,split_25,split_26,split_27,split_28,split_29,split_30,split_31,split_32,split_33,split_34,split_35,split_36,split_37,split_38,split_39,split_40,split_41,split_42,split_43,split_44,split_45,split_46,split_47,split_48,split_49,mean,std,min,max
equivalentSoundLevel_dBp,0.28957476665619736,0.2352409596023776,0.06677880202358794,0.029340132593098093,0.1845635589927825,0.18344718990511558,0.0010231679443916451,0.02480630824120632,0.14646259252051916,-0.0021986129049356954,0.2899498878824834,0.1932793294319515,0.144437300279815,0.1705622727464908,0.014931799298410844,0.08600899969640313,0.013923069402164895,0.03886058915786849,0.1814844174188007,0.15955423124138965,0.0785926233414817,0.27087099525672004,0.017649890556478212,0.014620399502002498,0.030752218929633444,0.13886903783758997,-0.0154644566213923,0.09376433089237642,0.15026879039426994,0.02790975657449672,0.17523355242264718,0.27489572081258346,0.1484672733020887,0.18317501889375107,0.014313906841036332,0.17197604278488238,0.09422360473627048,0.2221375502086744,0.04293846556027802,-0.06492989301208463,0.0685137721087339,0.1722778424159503,0.16044639328904045,-0.05188417938291077,0.24590187212690062,0.058372907948958955,0.32206741718861787,0.3338987465466362,0.11732177262722858,0.06513456876851101,0.1202869340996314,0.0998487031857195,-0.06492989301208463,0.3338987465466362
mfcc1_sma3_amean,0.18906330900623136,0.10623110175149822,0.0493960704159746,0.01014534991087243,0.09193531430974343,0.17548728320635262,0.0005311559379400692,0.03493946538534258,0.048635526635819215,-0.0017809241623649996,0.12327201126533938,0.11493756577816353,0.020243668329400666,0.18862970273831672,0.006048040303573997,0.0453662645296576,0.004749643642337765,0.016951775446353082,0.072533132560282,0.05278467040420592,0.02040892295493096,0.17766791055669287,0.008388753843820452,0.02478287830490713,0.02401199399382872,0.09341453581023502,-0.0032956259751593443,0.049913495023196155,0.07638979969542631,0.02014744612858662,0.11097940626770418,0.1646483921974013,0.0795049526384878,0.08886110648676646,0.016946373174111084,0.15882315316584167,0.09378279370895062,0.07166620642955591,0.0372049576575562,-0.03999673482169667,0.04069803238314822,0.05936705941244114,0.10686705513676681,-0.027602757891951085,0.15130646985455773,0.10141894592807835,0.0924322454069785,0.09574734111758872,0.12885762940194298,0.02567620453845725,0.06798238139848385,0.058048360776609825,-0.03999673482169667,0.18906330900623136
F0semitoneFrom27.5Hz_sma3nz_meanFallingSlope,0.0211978124192736,0.05521507610400732,0.031999072724207336,0.005468437458084774,0.02494823590713999,0.05661870362892327,0.0002703485047915467,0.0070078240580859884,0.04562505367443782,-0.0010835957607657702,0.03331532049704797,0.06957751492136437,0.06064872896310719,0.04573166293195785,0.0043029860652337906,0.030937173908756777,0.0029547278544853105,0.004705652597585629,0.053566747999501556,0.03488472811218711,0.026323192256497888,0.08080153453118423,0.00910638909901217,0.003649307088799368,0.008068524583813725,0.07251376728793031,-0.005324635541651177,0.023617385570896356,0.04869319755029474,0.009158800876599534,0.10984918574228267,0.14478785243434902,0.04572241143081212,0.006912774289700657,0.011428400800336806,0.06453803033554112,0.04484187322408238,0.03905598254525347,0.01071102599691513,-0.03217436302164859,0.016260273406639488,0.05846472324053834,0.06172801738399025,-0.011885358409965156,0.0354743496609935,0.039017887105983466,0.06311521543770882,0.06297667768421167,0.04353818237014958,0.010228928436691008,0.03378183491934712,0.03176870373607185,-0.03217436302164859,0.14478785243434902
F0semitoneFrom27.5Hz_sma3nz_amean,0.02974310035192836,0.012482425511399966,0.010247475827940554,0.003472676607747211,0.06026071733834288,0.025165200659873432,2.2293201623126037e-05,0.007676718581902625,0.033983620718708606,-0.0008239065063562603,0.042569955494537244,0.007996761117004656,0.036696845418165966,0.03125676915976101,0.002852513866363876,0.020467635383047182,0.0020798395937522917,0.007151265271033164,0.047877765149492234,0.005464722626607874,0.008953004981785936,0.028438252469570633,0.0017416816703452222,0.006651901528950749,0.012977183276910815,0.024115683434541877,-0.0014150245085701593,0.017768808446354617,0.021372360027251337,0.0040410606573087334,0.07533668178533433,0.06848079754229348,0.11792581442368576,0.025416108442203624,0.0018472186310690478,0.04602871223457033,0.03375126589402967,0.02200914841035262,0.004658444311435556,-0.013270877324657098,0.020136985473130965,0.014637953754672499,0.014711884486033649,-0.011052511356925322,0.06790731468028845,0.03442673467472713,0.030319261038041067,0.05839527518948515,0.0662436782441906,0.012681694397828364,0.02403761784578231,0.025188167027892037,-0.013270877324657098,0.11792581442368576
hammarbergIndexV_sma3nz_stddevNorm,0.028574877543675107,0.007615611726680478,0.003355973313725239,0.0,0.013330225202371317,0.014255403861840056,0.0,0.0010110627203697379,0.0055356788834255224,-0.0003457100782510338,0.01773321428757806,0.02219473457884971,0.0005544940564488036,0.006952519871469655,0.0011584671968489927,0.005159822125831562,0.0010324349647266447,0.005098967267441399,0.0031923207228497365,0.011728286151100357,0.0006975804817232811,0.020723956497744046,0.00046134018933262876,0.0008778299847288974,0.0011518454297745869,0.013807414654279626,-0.0002957074946832873,0.002937524125917837,0.017029349829861328,0.0017300950589097355,0.020950482601033233,0.014029538830092073,0.013580463078223868,0.026163243990994407,0.0008938850603758731,0.014509268527944754,0.006542824349321025,0.009241677330520223,0.002511444227490454,0.0,0.0027300608242103756,0.00956199860381548,0.001900724528340144,0.0,0.013730793955537095,0.009319923371647516,0.017123763619538206,0.019302797016958174,0.0007277996839984566,0.00033140797980980787,0.007808234214688423,0.007909578396081118,-0.0003457100782510338,0.028574877543675107
