,split_0,split_1,split_2,split_3,split_4,split_5,split_6,split_7,split_8,split_9,split_10,split_11,split_12,split_13,split_14,split_15,split_16,split_17,split_18,split_19,split_20,split_21,split_22,split_23,split_24,split_25,split_26,split_27,split_28,split_29,split_30,split_31,split_32,split_33,split_34,split_35,split_36,split_37,split_38,split_39,split_40,split_41,split_42,split_43,split_44,split_45,split_46,split_47,split_48,split_49,mean,std,min,max
F0semitoneFrom27.5Hz_sma3nz_meanFallingSlope,0.054930826037370865,0.01199077221816511,0.03983674481229844,0.017035402982891617,0.02874203108535297,0.05284435810226439,-0.01051120329820968,0.0005205639700902533,0.023774057373848273,0.0021528292323999354,0.012220701367749063,0.03095084448407633,0.02227882425726284,0.023252604531580887,-0.02488764842646821,0.05094276812934484,0.0006086269476246061,0.007352051573208361,0.02464022181277651,0.03299025163597114,0.04596662927792177,0.021802638617542787,0.01709499930848593,0.0034198474430715193,-0.005154910538414489,0.03225930169205731,0.005884930449903519,0.027028491435669693,0.04185671613800258,0.023438510994293754,0.024214449609927587,0.07857762849834642,0.04216347805600287,0.015619186538136355,0.030506776572460374,0.03946925309733616,0.03535444327833251,0.04098275540909268,0.0014419436908790874,0.009076150054561187,-0.0022551460897719143,0.02929546985833104,0.035777075126041426,-0.011560245081458862,0.04109422177123849,0.023987452039777615,0.056663604860677626,0.05169607232692709,0.029347196091196195,0.026391981142107935,0.024262130609965495,0.020152865914665526,-0.02488764842646821,0.07857762849834642
equivalentSoundLevel_dBp,0.009124172293122063,0.005054197129818483,0.007606254140622843,0.0005678166751226135,0.009884527572883727,0.04493469649904624,-0.060044095683677405,0.00012584092052819564,0.004231640841187033,0.001501842504262149,0.002623434718045308,0.008727269310729483,0.0037037037037037043,0.004182760443091486,-0.006489004495030845,0.1535375423750055,0.0001470771384348394,0.002470254403131122,0.008126540984627995,0.01412841811149341,0.14374643345790558,0.010422661840221071,0.006500647724500792,0.0026675582686511894,-0.003591267490686993,0.01263063246344135,0.0003720884064255006,0.006726801486544638,0.007288262427363978,0.06467713383411297,0.007803913002692731,0.038151896104303355,0.013025541505947513,0.0022554118044985708,0.016120621363061412,0.02426258126028986,0.0036923863205115333,0.021695435841640076,0.0006618175705570097,0.003026912133789452,-0.0010186872134052842,0.10464722360574631,0.13800993093628966,-0.0012482884843044596,0.005160290884491802,0.01402425416960299,0.021394013132010826,0.034363233089228354,0.007262881511782207,0.003923554389688332,0.018456015298661005,0.03824111471063773,-0.060044095683677405,0.1535375423750055
mfcc1_sma3_amean,0.030293369238574695,0.004825671028738179,0.016472488833719764,0.0044889714676625,0.007242645767474529,0.03431296052977093,-0.013769653004746822,0.0005253567337815697,0.010033663065277955,0.003706008441988324,0.01585706099392621,0.023243286919593355,0.01224797834204303,0.007976350837138501,-0.0077886056906213575,0.005006711865595832,0.0001458707876528484,0.005633103009510936,0.00956801249699593,0.01449919606917179,0.021990630998291277,0.02380555730001632,0.00558332060491522,0.00273332588052536,-0.010382662105810778,0.022032278552787235,0.0018447853796456704,0.013990770375275373,0.005122038408679728,0.0016394091643647678,0.009539716605959153,0.02230783430999424,0.021084338639980153,0.0025439709115508305,0.0008191984010131185,0.008860243198975232,0.011719382199425468,0.023032141083290703,0.0011012626100917037,0.003059208458795591,-0.0005286957466793887,0.008249455975101991,0.029826551028658405,-0.005419494800678178,0.01456590870654797,0.010513761647482576,0.01021151344511947,0.027821577264785666,0.017418252142564452,0.019715372803906523,0.010186428023556491,0.010574418126603997,-0.013769653004746822,0.03431296052977093
hammarbergIndexV_sma3nz_stddevNorm,0.0061869240742908884,0.006982741977453754,0.0,0.0011311197041790689,0.0077826440112398945,0.0075564922140264595,-0.0036382720355514265,0.0002308296435668862,0.0013346551094935235,0.0007098486719561982,0.0036945148166505747,0.0013314576510923552,0.0038671475645767773,0.007717616047772047,-0.001483212089165786,0.014546053292863665,4.275651843028205e-05,0.002280216311114338,0.008695169875475103,0.002257543176145184,0.012224617163027394,0.004904420387202247,0.0030031586424439146,0.0009411691404519366,-0.002991661459434304,0.01398158261387534,0.00012401658721854109,0.005191742642644627,0.004956942240132837,0.0071503341664004415,0.00652022816484432,0.025756890417398755,0.0068317802800767075,0.0019486724167089523,0.007815072943647803,0.008488462098374857,0.001182738351400296,0.013731608391501775,4.9474962224706415e-05,0.0001929336016706342,-0.0011928758805723595,0.003174317071216855,0.024709827816820296,-0.001975472611412479,0.005996275284555348,0.008186516326051206,0.01004709965953333,0.014526440570156405,0.006955769635917843,0.0013564744348610407,0.005300296051890981,0.006111790872826178,-0.0036382720355514265,0.025756890417398755
F0semitoneFrom27.5Hz_sma3nz_amean,0.005505548400525566,0.0,0.0044050071084871184,0.0004245836399565481,0.0039042193537056524,0.0041247519228239694,-0.0014113964999763178,6.746402964692394e-05,0.0030599331283405625,0.0018488717716512381,0.0007212951275195625,0.010985737640227743,0.004231331200884573,0.003412674051524884,-0.0032371461969557393,0.004728605200670742,0.0001331121920014098,0.0009471124962753601,0.0003778138268044538,0.004562379129281074,0.008142889752042132,0.010335213150366656,0.0013435628970031605,0.00014182984213722055,-0.00046985324337231774,0.01317816047916564,0.00014529881405826102,0.010559932219503673,0.0,0.0036992048280311313,0.0034287076036675947,0.00015320669117973703,0.00551637661884428,0.002358109250803322,0.0,0.0011307399883009207,0.002869186188799517,0.010693641933204923,0.00012538737464294682,0.00018702316310742018,-0.0004055186218254686,0.0057272818569486395,0.020215027781412976,-0.0007381876959502487,0.0045864551143089925,0.0065700610758750305,0.008784231703005357,0.004607477933492764,0.010420201362584177,0.00906126342135981,0.0038231761801218716,0.004500533695037061,-0.0032371461969557393,0.020215027781412976
