,split_0,split_1,split_2,split_3,split_4,split_5,split_6,split_7,split_8,split_9,split_10,split_11,split_12,split_13,split_14,split_15,split_16,split_17,split_18,split_19,split_20,split_21,split_22,split_23,split_24,split_25,split_26,split_27,split_28,split_29,split_30,split_31,split_32,split_33,split_34,split_35,split_36,split_37,split_38,split_39,split_40,split_41,split_42,split_43,split_44,split_45,split_46,split_47,split_48,split_49,mean,std,min,max
equivalentSoundLevel_dBp,-0.029032500820299022,-0.04683596799375501,0.03876639923359646,0.027662089886690326,-0.13842016279706526,0.08937634879542526,0.031218062858036907,-0.008976764221670378,-0.08362569667494527,0.03601386967136709,0.09088069031739116,0.05303875897483189,0.079812958794596,0.0,-0.10731182081661499,0.010786430820425606,-0.009997683806498568,-0.02811048243001785,0.05904812342625468,0.08625891385698171,0.06995526036621925,-0.05591173799219956,-0.07979933764942795,-0.023257441179497552,0.010673776291791533,0.012913797609528785,-0.03396072920405279,-0.015003170844951846,0.0,-0.04104765558937933,-0.012970214356989276,-0.010403166257099325,-0.14011902210793267,-0.04373929646541506,0.008821309738445868,0.033413069970330736,,-0.0259167502207541,-0.05122720076568571,-0.052424784252959516,-0.0059687137169146505,0.0,0.026315772256819765,-0.021771791973265987,-0.003923482926679279,0.0,-0.018575748604715496,0.0,-0.03201449871265002,0.06308423710757541,-0.005965427600104653,0.052459492024092086,-0.14011902210793267,0.09088069031739116
F0semitoneFrom27.5Hz_sma3nz_amean,0.0,0.0,0.013671313140843107,0.03382731904278706,-0.12039257980800973,0.08200144256968198,0.0003218576396840556,-0.002778630478066409,0.0,0.07467344246079077,0.052911800640264295,0.12064511169533992,0.015711443702913913,-0.05915857186143536,-0.00012230736999653037,0.012686525079336689,-0.0067483952087883025,-0.07110777009389774,0.07416706450711234,0.07847590083392189,0.042863439058264015,0.0,-0.39066922940594695,-0.005494054586665253,0.008692346732073466,0.018019748946179494,-0.026438202051553412,0.0,-0.07470954379522153,-0.019706957128361253,-0.05141458395869588,-0.007059182499839664,-0.20894037882305364,-0.04628499915440543,0.025732572430192165,0.11611236204231208,,-0.09896603450123226,0.0,-0.0015650724681673456,-0.07985727317803051,0.004221783954220068,0.014933398917121567,-0.0033996776927162297,-0.00427812677767017,-0.05202921144473658,-0.06997718453614159,0.02183305866365975,-0.0688756678953696,0.03737953892697675,-0.01267535028029237,0.0799420560085256,-0.39066922940594695,0.12064511169533992
F0semitoneFrom27.5Hz_sma3nz_meanFallingSlope,-0.002817284022890327,0.0,0.011071546504390939,0.0,-0.08922317552930177,0.0,0.0124206252737819,0.0,-0.09737279279157261,0.015363414640991743,0.015072891866278986,0.0,0.016647264015585285,-0.05037886154800163,-0.05095058786719378,0.014227596099322556,-0.04076583283700614,-0.02579344333414213,0.008776631821128578,0.0,0.0,-0.08147931001838084,-0.03253348207218138,-0.008585972456161663,0.00945083594039089,0.012094676944813195,-0.003171106381855386,-0.003248377482703373,-0.01895800544297986,-0.012020038474547608,-0.03210451515316507,-0.011099964516735202,-0.13689524625879518,-0.021122731270082806,0.0004932922766732282,0.031250527859953116,,-0.05849906950799931,-0.054259811983558975,-0.016501595065775698,-0.008525013520472174,0.033479436795947226,0.016641861320105162,-0.004345283945139755,-0.006347796073366869,-0.03595959595959597,-0.03557257660223802,0.0,0.0,0.025799448123141645,-0.01460696776802733,0.034104842950598714,-0.13689524625879518,0.034104842950598714
hammarbergIndexV_sma3nz_stddevNorm,-0.02698165722539997,-0.005455285313123449,0.0034688015322662134,0.02773988457635715,0.0,0.054575222492523244,0.010425508508459145,-0.013930018988823295,-0.1722902877687917,0.0,0.05326302563385981,0.0,0.012019850202056082,-0.16075407646992523,-0.046617412473031056,0.0014947622884770389,-0.06383842895903646,-0.05060858443812085,0.0,0.00641127808136005,0.019477883861445493,0.0,-0.25573046892843243,-0.0010787683964100223,0.0007366820676855037,0.009287852793756528,-0.005666547031100194,-0.003826860686371803,-0.01994017367259054,-0.027069135802469137,-0.04421786046454859,-0.01114337307923613,-0.031132094003357303,-0.012038315575849785,0.0,0.048999788281867886,,-0.02541035873232407,-0.060945230272236195,-0.010833534493267299,0.0,0.020106794976617933,0.028428878993064982,-0.00933055964658945,-0.0074849345817382534,-0.008001967928908556,0.0,0.014135947032121877,-0.0380305790141854,0.0009474994254294104,-0.016343609248949363,0.053313345135000224,-0.25573046892843243,0.054575222492523244
mfcc1_sma3_amean,-0.043389718944640505,-0.0726046613431349,0.03311609997130728,0.004044108320649406,-0.011286987207363899,0.12440428954888598,0.023187270331497756,-0.004889622008113224,-0.26838515870131713,0.12732555401815376,0.07008005841321703,0.12229263717848174,0.07090634337690369,-0.08129279941090262,-0.028235529987770243,0.00842603473403569,-0.035130037720865585,-0.16838423444290018,0.10544814010325636,0.11005534955330025,0.06134147153934058,-0.42454111048310517,-0.038854954039645215,-0.015089489525764777,0.010776566757493188,0.01048422697832326,-0.021619614691097785,-0.014747289174381145,-0.25687476774433277,-0.021632743531202436,-0.00924246782525153,-0.005812402707762285,-0.0300247032632118,-0.017627295788939564,0.035815684639751835,0.03027027290826072,,-0.30016086521092383,-0.09690682287838578,-0.06545735578037293,-0.35530377719296863,0.014925229529090768,0.045580735116991546,-0.003997051945061237,-0.01668241624771309,-0.09981114032255586,-0.04649885139767618,0.22237083297192572,-0.06488796132430834,0.05543970188820511,-0.027205739244134632,0.12119234229058126,-0.42454111048310517,0.22237083297192572
