,split_0,split_1,split_2,split_3,split_4,split_5,split_6,split_7,split_8,split_9,split_10,split_11,split_12,split_13,split_14,split_15,split_16,split_17,split_18,split_19,split_20,split_21,split_22,split_23,split_24,split_25,split_26,split_27,split_28,split_29,split_30,split_31,split_32,split_33,split_34,split_35,split_36,split_37,split_38,split_39,split_40,split_41,split_42,split_43,split_44,split_45,split_46,split_47,split_48,split_49,mean,std,min,max
F1frequency_sma3nz_amean,0.041685280613894676,0.012455371504048521,0.02158096590757146,0.0059506483615590034,0.0030250956479146314,0.019322276589548864,0.0035480428652843394,0.012351521769979187,0.02397496152629499,-0.0028168604043296522,0.014440669976304209,0.06947222026761678,0.026957393780723538,0.027082142099258615,-0.0015691473177062536,0.021339039321972245,0.02058633039788997,0.0052532413763532486,0.011341314718614236,0.01094396873580074,-0.007963951925531315,0.026614663426707305,0.013369148527792375,-0.001067341221891248,0.0022021538269209,0.0058443057519061824,0.007486677452578213,0.020600488375524927,0.01781741642056028,0.024973698848735217,0.030076551832414773,0.05786671452819752,0.03847409369794185,0.007164901641746198,0.005396460994399084,0.0658646252552452,0.04956259757373689,0.03295839709536726,-0.005384717642832539,0.011849798680155814,-0.0032836175252229263,0.03722226394924688,0.03943677654193959,-0.002169468117911618,0.04961746798663273,0.043217350439827586,0.04669494801784429,0.042220750577595105,0.0132884978729727,0.05693872137509075,0.021476297039925662,0.019523976980333233,-0.007963951925531315,0.06947222026761678
MeanUnvoicedSegmentLength,0.026210956001975507,0.034863232346137876,0.013885121905372588,0.00791172050994662,0.01438710932237526,0.01895946605933011,0.0035724131699392085,0.01394894884490526,0.01011671077078658,-0.0026565661313234287,0.015808535565651205,0.04757872735442979,0.013530312723831225,0.030557399822770965,-0.0021189387172717276,0.02455526083249101,0.025611552116543403,0.006284947380377484,0.016144464900578054,0.01326599720513227,-0.0024267347381438467,0.02013974106358086,0.009422496719811973,-0.0010244117449502755,0.003522241563546036,0.009547202162616526,0.0035030251679474067,0.009645976733837413,0.010052570912066659,0.025870006718558124,0.04120361912888326,0.031817335788185915,0.037668419462834384,0.016122605791597272,0.004721120301859864,0.06704008914104415,0.05006898444844962,0.031824061227176514,-0.0033228534828098136,0.014485635065992201,-0.0027189981460104097,0.017736139240321348,0.03740607363644967,-0.00204578371608093,0.051902673145373335,0.050326959268991465,0.050908917132009096,0.03961087523691192,0.006288215037929693,0.050548751032146906,0.020245246505682112,0.0177492024583693,-0.0033228534828098136,0.06704008914104415
equivalentSoundLevel_dBp,0.01592335580385657,0.036368762019358784,0.010583482813333196,0.00677184298282958,0.015123783279602763,0.01890515419158354,0.0018885838502216757,0.00999063118871105,0.01417059651676643,-0.001238487363212986,0.007849068580663152,0.027526760503365635,0.01619941094044386,0.02778149512571512,-0.0019106999433670991,0.010446075034347295,0.010929871539318856,0.0069030407068041396,0.01270130833837272,0.01878108189698798,-0.0017486718306215945,0.012074555333523529,0.009344975987054662,-0.0007257263891976549,0.003078787726177638,0.014802814208781207,0.003853420876987119,0.009294061420329021,0.004442584959076141,0.03113603007452606,0.03680526778549265,0.044516941097480334,0.049149755666607155,0.023103716781157954,0.01048998968177229,0.038842031119753775,0.04501029816184387,0.014636010791042334,-0.0027817721130767507,0.00730058797023082,-0.0020936119922169176,0.009858343245531215,0.025334767888340742,-0.0014084031219261724,0.0390071213358007,0.032698608443290214,0.03627018136607176,0.0347415874598108,0.004170780656102727,0.055899249062605065,0.01705598803316106,0.015159434326501749,-0.0027817721130767507,0.055899249062605065
mfcc1V_sma3nz_amean,0.01013404915401131,0.011708251204584241,0.013199587833575962,0.005021446484873888,0.005973126059792025,0.008615077214632274,0.0012949191699303598,0.0037242154288557473,0.011660644849968291,-0.0019488523577664875,0.010384319620648614,0.043786765493473365,0.01641424098978217,0.026915305593519255,-0.0020701041190367597,0.006871245397831133,0.0076558918431748136,0.0055351351122280385,0.01101730943691527,0.014166027563171398,-0.005709580163390287,0.01634037495257989,0.008963627787875043,-0.0008816783228457953,0.0028372032240060563,0.007931243048126055,0.004363738757636602,0.010999342652524242,0.013692168361841651,0.015732508492362563,0.018743232187746105,0.04194900323711983,0.02045973650842029,0.00765971848409123,0.0023263579945294985,0.015678421403211004,0.04369110698691909,0.021063195822800897,-0.004353509202916224,0.010461115714091893,-0.0010948160134447089,0.025441305825319917,0.027570486773130648,-0.0008969148196359299,0.02680927011658547,0.02388268812619088,0.01902847808131564,0.01757316798490932,0.013291655802241722,0.04809507287301678,0.013234126493010485,0.012357604297548695,-0.005709580163390287,0.04809507287301678
loudnessPeaksPerSec,0.005006209238163631,0.009089592713100761,0.007518861551590613,0.005006238035134637,0.0049255893156572505,0.007858954464194856,0.0008005936208469497,0.00574545861989639,0.004063784552466039,-0.0015671149577544594,0.008359101797442222,0.017762585606832672,0.012930640123472075,0.014116429377057158,-0.0011077457760653555,0.004245004914481753,0.007530386066265681,0.0047558196719743005,0.006308618122891338,0.012198432291239215,-0.0014244918609541835,0.016156355693735414,0.004834267310223035,-0.0003525270916649997,0.0022063672838741697,0.00613727350688606,0.00291355331290039,0.00443524614535396,0.010988485704204647,0.024576283840247206,0.026322205263243085,0.01908150315716188,0.0067696132621172115,0.005275641489293788,0.00418642243892798,0.027941618197858387,0.024776810088224903,0.007072021498581226,-0.00217361864911804,0.001752209430780857,-0.0007300776990518614,0.008661136293451705,0.014340960840266129,-0.00045193948461429585,0.014445043641978942,0.02914143392597369,0.02461566497574324,0.017986800848182268,0.008425032403124423,0.02568581182876896,0.009382850938891758,0.008540637986471061,-0.00217361864911804,0.02914143392597369
